,ori,data_year,offense,state_abbr,cleared,actual
37,MD0010300,2010,aggravated-assault,MD,8,12
38,MD0010300,2011,aggravated-assault,MD,2,4
39,MD0010300,2012,aggravated-assault,MD,6,8
40,MAMSP0000,2009,aggravated-assault,MA,0,0
41,MAMSP0000,2010,aggravated-assault,MA,0,0
42,MAMSP0000,2011,aggravated-assault,MA,0,0
43,MAMSP0000,2012,aggravated-assault,MA,0,0
44,MAMSP0000,2013,aggravated-assault,MA,0,0
45,MAMSP0000,2014,aggravated-assault,MA,0,0
46,MAMSP0000,2015,aggravated-assault,MA,0,0
47,MAMSP0000,2016,aggravated-assault,MA,0,0
48,MA0010100,2009,aggravated-assault,MA,219,293
49,MA0010100,2010,aggravated-assault,MA,213,280
50,MA0010100,2011,aggravated-assault,MA,193,243
51,MA0010100,2012,aggravated-assault,MA,189,234
52,MA0010100,2013,aggravated-assault,MA,202,254
53,MA0010100,2014,aggravated-assault,MA,190,234
54,MA0010100,2015,aggravated-assault,MA,310,361
55,MA0010100,2016,aggravated-assault,MA,134,167
56,MA0010200,2009,aggravated-assault,MA,43,89
57,MA0010200,2010,aggravated-assault,MA,31,69
58,MA0010200,2011,aggravated-assault,MA,27,46
59,MA0010200,2012,aggravated-assault,MA,39,60
60,MI0100100,2009,aggravated-assault,MI,2,2
61,MI0100100,2010,aggravated-assault,MI,1,1
62,MI0100100,2011,aggravated-assault,MI,0,0
63,MI0100100,2012,aggravated-assault,MI,0,0
64,MI0100100,2013,aggravated-assault,MI,0,0
65,MI0100100,2014,aggravated-assault,MI,0,1
66,MI0100100,2015,aggravated-assault,MI,0,0
67,MI0100100,2016,aggravated-assault,MI,1,1
68,MI0110100,2009,aggravated-assault,MI,5,10
69,MI0110100,2010,aggravated-assault,MI,2,11
70,MI0110100,2011,aggravated-assault,MI,4,8
71,MI0110100,2012,aggravated-assault,MI,2,11
72,MI0110100,2013,aggravated-assault,MI,5,6
73,MI0110100,2014,aggravated-assault,MI,0,5
74,MI0110100,2015,aggravated-assault,MI,2,5
75,MI0110100,2016,aggravated-assault,MI,4,8
76,MI0200200,2009,aggravated-assault,MI,6,9
77,MI0200200,2010,aggravated-assault,MI,9,8
78,MI0200200,2011,aggravated-assault,MI,12,11
79,MI0200200,2012,aggravated-assault,MI,7,8
80,MN0010000,2009,aggravated-assault,MN,10,13
81,MN0010000,2010,aggravated-assault,MN,11,13
82,MN0010000,2011,aggravated-assault,MN,15,16
83,MN0010000,2012,aggravated-assault,MN,9,12
84,MN0010000,2013,aggravated-assault,MN,19,21
85,MN0010000,2014,aggravated-assault,MN,12,12
86,MN0010000,2015,aggravated-assault,MN,9,9
87,MN0010000,2016,aggravated-assault,MN,2,4
88,MN0010100,2015,aggravated-assault,MN,3,4
89,MN0010100,2016,aggravated-assault,MN,2,2
90,MN0010400,2015,aggravated-assault,MN,0,0
91,MN0010400,2016,aggravated-assault,MN,0,0
92,MN0020000,2009,aggravated-assault,MN,33,57
93,MN0020000,2010,aggravated-assault,MN,33,44
94,MN0020000,2011,aggravated-assault,MN,35,47
95,MN0020000,2012,aggravated-assault,MN,34,44
96,MN0020000,2013,aggravated-assault,MN,20,27
97,MN0020000,2014,aggravated-assault,MN,26,33
98,MN0020000,2015,aggravated-assault,MN,28,34
99,MN0020000,2016,aggravated-assault,MN,17,23
100,MS0010000,2009,aggravated-assault,MS,20,31
101,MS0010000,2010,aggravated-assault,MS,6,41
102,MS0010000,2011,aggravated-assault,MS,8,51
103,MS0010000,2012,aggravated-assault,MS,11,16
104,MS0010000,2013,aggravated-assault,MS,8,20
105,MS0010000,2014,aggravated-assault,MS,13,22
106,MS0010000,2015,aggravated-assault,MS,0,0
107,MS0010000,2016,aggravated-assault,MS,0,0
108,MS0010100,2009,aggravated-assault,MS,0,14
109,MS0010100,2010,aggravated-assault,MS,0,18
110,MS0010100,2011,aggravated-assault,MS,11,18
111,MS0010100,2012,aggravated-assault,MS,9,18
112,MS0010100,2013,aggravated-assault,MS,6,23
113,MS0010100,2014,aggravated-assault,MS,4,39
114,MS0010100,2015,aggravated-assault,MS,10,31
115,MS0010100,2016,aggravated-assault,MS,3,37
116,MS0020000,2009,aggravated-assault,MS,0,0
117,MS0020000,2010,aggravated-assault,MS,0,0
118,MS0020000,2011,aggravated-assault,MS,0,0
119,MS0020000,2012,aggravated-assault,MS,0,0
120,MO0010000,2009,aggravated-assault,MO,2,8
121,MO0010000,2010,aggravated-assault,MO,0,20
122,MO0010000,2011,aggravated-assault,MO,1,15
123,MO0010000,2012,aggravated-assault,MO,0,3
124,MO0010000,2013,aggravated-assault,MO,0,12
125,MO0010000,2014,aggravated-assault,MO,0,6
126,MO0010000,2015,aggravated-assault,MO,0,7
127,MO0010000,2016,aggravated-assault,MO,1,7
128,MO0010100,2009,aggravated-assault,MO,24,51
129,MO0010100,2010,aggravated-assault,MO,31,88
130,MO0010100,2011,aggravated-assault,MO,51,116
131,MO0010100,2012,aggravated-assault,MO,8,47
132,MO0010100,2013,aggravated-assault,MO,1,37
133,MO0010100,2014,aggravated-assault,MO,26,59
134,MO0010100,2015,aggravated-assault,MO,13,48
135,MO0010100,2016,aggravated-assault,MO,11,36
136,MO0010600,2009,aggravated-assault,MO,0,0
137,MO0010600,2010,aggravated-assault,MO,1,1
138,MO0010600,2011,aggravated-assault,MO,0,0
139,MO0010600,2012,aggravated-assault,MO,0,2
140,PA0010000,2009,aggravated-assault,PA,0,0
141,PA0010000,2010,aggravated-assault,PA,0,0
142,PA0010000,2011,aggravated-assault,PA,0,0
143,PA0010000,2012,aggravated-assault,PA,0,0
144,PA0010000,2013,aggravated-assault,PA,0,0
145,PA0010000,2014,aggravated-assault,PA,0,0
146,PA0010000,2015,aggravated-assault,PA,0,0
147,PA0010000,2016,aggravated-assault,PA,0,0
148,PA0010100,2009,aggravated-assault,PA,0,19
149,PA0010100,2010,aggravated-assault,PA,0,13
150,PA0010100,2011,aggravated-assault,PA,24,25
151,PA0010100,2012,aggravated-assault,PA,18,20
152,PA0010100,2013,aggravated-assault,PA,12,11
153,PA0010100,2014,aggravated-assault,PA,20,21
154,PA0010100,2015,aggravated-assault,PA,7,12
155,PA0010100,2016,aggravated-assault,PA,28,26
156,PA0010200,2009,aggravated-assault,PA,0,12
157,PA0010200,2010,aggravated-assault,PA,0,7
158,PA0010200,2011,aggravated-assault,PA,10,9
159,PA0010200,2012,aggravated-assault,PA,13,15
160,RI0010100,2009,aggravated-assault,RI,1,2
161,RI0010100,2010,aggravated-assault,RI,2,2
162,RI0010100,2011,aggravated-assault,RI,5,7
163,RI0010100,2012,aggravated-assault,RI,1,1
164,RI0010100,2013,aggravated-assault,RI,1,1
165,RI0010100,2014,aggravated-assault,RI,3,3
166,RI0010100,2015,aggravated-assault,RI,0,1
167,RI0010100,2016,aggravated-assault,RI,1,1
168,RI0010200,2009,aggravated-assault,RI,6,9
169,RI0010200,2010,aggravated-assault,RI,12,14
170,RI0010200,2011,aggravated-assault,RI,6,9
171,RI0010200,2012,aggravated-assault,RI,11,12
172,RI0010200,2013,aggravated-assault,RI,4,3
173,RI0010200,2014,aggravated-assault,RI,11,11
174,RI0010200,2015,aggravated-assault,RI,10,10
175,RI0010200,2016,aggravated-assault,RI,9,9
176,RI0010300,2009,aggravated-assault,RI,10,14
177,RI0010300,2010,aggravated-assault,RI,14,16
178,RI0010300,2011,aggravated-assault,RI,11,13
179,RI0010300,2012,aggravated-assault,RI,8,10
180,SC0010000,2009,aggravated-assault,SC,15,47
181,SC0010000,2010,aggravated-assault,SC,19,43
182,SC0010000,2011,aggravated-assault,SC,19,40
183,SC0010000,2012,aggravated-assault,SC,9,44
184,SC0010000,2013,aggravated-assault,SC,14,26
185,SC0010000,2014,aggravated-assault,SC,22,30
186,SC0010000,2015,aggravated-assault,SC,5,14
187,SC0010000,2016,aggravated-assault,SC,19,33
188,SC0010100,2009,aggravated-assault,SC,67,90
189,SC0010100,2010,aggravated-assault,SC,38,44
190,SC0010100,2011,aggravated-assault,SC,44,64
191,SC0010100,2012,aggravated-assault,SC,42,53
192,SC0010100,2013,aggravated-assault,SC,19,36
193,SC0010100,2014,aggravated-assault,SC,17,20
194,SC0010100,2015,aggravated-assault,SC,15,22
195,SC0010100,2016,aggravated-assault,SC,14,22
196,SC0010200,2009,aggravated-assault,SC,5,9
197,SC0010200,2010,aggravated-assault,SC,10,12
198,SC0010200,2011,aggravated-assault,SC,3,7
199,SC0010200,2012,aggravated-assault,SC,1,5
200,OR0010000,2009,burglary,OR,0,7
201,OR0010000,2010,burglary,OR,0,6
202,OR0010000,2011,burglary,OR,0,15
203,OR0010000,2012,burglary,OR,0,9
204,OR0010000,2013,burglary,OR,1,39
205,OR0010000,2014,burglary,OR,2,10
206,OR0010000,2015,burglary,OR,4,18
207,OR0010000,2016,burglary,OR,2,15
208,OR0010100,2009,burglary,OR,0,25
209,OR0010100,2010,burglary,OR,0,29
210,OR0010100,2011,burglary,OR,0,22
211,OR0010100,2012,burglary,OR,1,11
212,OR0010100,2013,burglary,OR,4,68
213,OR0010100,2014,burglary,OR,3,48
214,OR0010100,2015,burglary,OR,6,46
215,OR0010100,2016,burglary,OR,6,61
216,OR001070X,2009,burglary,OR,0,0
217,OR001070X,2010,burglary,OR,0,0
218,OR001070X,2011,burglary,OR,0,0
219,OR001070X,2012,burglary,OR,0,0
220,MD0010000,2009,burglary,MD,0,0
221,MD0010000,2010,burglary,MD,0,0
222,MD0010000,2011,burglary,MD,9,48
223,MD0010000,2012,burglary,MD,29,96
224,MD0010000,2013,burglary,MD,29,100
225,MD0010000,2014,burglary,MD,32,103
226,MD0010000,2015,burglary,MD,26,76
227,MD0010000,2016,burglary,MD,14,52
228,MD0010200,2009,burglary,MD,92,380
229,MD0010200,2010,burglary,MD,124,370
230,MD0010200,2011,burglary,MD,107,319
231,MD0010200,2012,burglary,MD,109,317
232,MD0010200,2013,burglary,MD,114,323
233,MD0010200,2014,burglary,MD,115,292
234,MD0010200,2015,burglary,MD,127,280
235,MD0010200,2016,burglary,MD,112,247
236,MD0010300,2009,burglary,MD,10,51
237,MD0010300,2010,burglary,MD,5,37
238,MD0010300,2011,burglary,MD,12,63
239,MD0010300,2012,burglary,MD,12,67
240,MAMSP0000,2009,burglary,MA,0,0
241,MAMSP0000,2010,burglary,MA,0,0
242,MAMSP0000,2011,burglary,MA,0,0
243,MAMSP0000,2012,burglary,MA,0,0
244,MAMSP0000,2013,burglary,MA,0,0
245,MAMSP0000,2014,burglary,MA,0,0
246,MAMSP0000,2015,burglary,MA,0,0
247,MAMSP0000,2016,burglary,MA,0,0
248,MA0010100,2009,burglary,MA,73,483
249,MA0010100,2010,burglary,MA,71,428
250,MA0010100,2011,burglary,MA,44,360
251,MA0010100,2012,burglary,MA,50,377
252,MA0010100,2013,burglary,MA,69,289
253,MA0010100,2014,burglary,MA,71,223
254,MA0010100,2015,burglary,MA,48,169
255,MA0010100,2016,burglary,MA,45,133
256,MA0010200,2009,burglary,MA,6,289
257,MA0010200,2010,burglary,MA,4,240
258,MA0010200,2011,burglary,MA,10,225
259,MA0010200,2012,burglary,MA,14,267
260,MI0100100,2009,burglary,MI,3,6
261,MI0100100,2010,burglary,MI,0,4
262,MI0100100,2011,burglary,MI,1,4
263,MI0100100,2012,burglary,MI,1,0
264,MI0100100,2013,burglary,MI,1,1
265,MI0100100,2014,burglary,MI,4,5
266,MI0100100,2015,burglary,MI,0,0
267,MI0100100,2016,burglary,MI,0,1
268,MI0110100,2009,burglary,MI,12,69
269,MI0110100,2010,burglary,MI,11,42
270,MI0110100,2011,burglary,MI,13,55
271,MI0110100,2012,burglary,MI,4,73
272,MI0110100,2013,burglary,MI,3,77
273,MI0110100,2014,burglary,MI,1,42
274,MI0110100,2015,burglary,MI,1,61
275,MI0110100,2016,burglary,MI,3,40
276,MI0200200,2009,burglary,MI,7,27
277,MI0200200,2010,burglary,MI,8,32
278,MI0200200,2011,burglary,MI,6,21
279,MI0200200,2012,burglary,MI,4,27
280,MN0010000,2009,burglary,MN,14,121
281,MN0010000,2010,burglary,MN,21,124
282,MN0010000,2011,burglary,MN,26,141
283,MN0010000,2012,burglary,MN,21,181
284,MN0010000,2013,burglary,MN,27,167
285,MN0010000,2014,burglary,MN,18,103
286,MN0010000,2015,burglary,MN,3,86
287,MN0010000,2016,burglary,MN,5,104
288,MN0010100,2015,burglary,MN,1,10
289,MN0010100,2016,burglary,MN,0,5
290,MN0010400,2015,burglary,MN,0,2
291,MN0010400,2016,burglary,MN,0,0
292,MN0020000,2009,burglary,MN,22,291
293,MN0020000,2010,burglary,MN,29,278
294,MN0020000,2011,burglary,MN,37,302
295,MN0020000,2012,burglary,MN,27,320
296,MN0020000,2013,burglary,MN,24,249
297,MN0020000,2014,burglary,MN,28,182
298,MN0020000,2015,burglary,MN,23,175
299,MN0020000,2016,burglary,MN,16,157
300,MS0010000,2009,burglary,MS,50,214
301,MS0010000,2010,burglary,MS,9,332
302,MS0010000,2011,burglary,MS,33,297
303,MS0010000,2012,burglary,MS,11,143
304,MS0010000,2013,burglary,MS,2,169
305,MS0010000,2014,burglary,MS,10,91
306,MS0010000,2015,burglary,MS,0,0
307,MS0010000,2016,burglary,MS,0,0
308,MS0010100,2009,burglary,MS,0,218
309,MS0010100,2010,burglary,MS,0,203
310,MS0010100,2011,burglary,MS,62,234
311,MS0010100,2012,burglary,MS,78,185
312,MS0010100,2013,burglary,MS,24,195
313,MS0010100,2014,burglary,MS,2,133
314,MS0010100,2015,burglary,MS,16,141
315,MS0010100,2016,burglary,MS,2,123
316,MS0020000,2009,burglary,MS,0,0
317,MS0020000,2010,burglary,MS,0,0
318,MS0020000,2011,burglary,MS,0,0
319,MS0020000,2012,burglary,MS,0,0
320,MO0010000,2009,burglary,MO,6,31
321,MO0010000,2010,burglary,MO,0,27
322,MO0010000,2011,burglary,MO,0,47
323,MO0010000,2012,burglary,MO,0,27
324,MO0010000,2013,burglary,MO,1,84
325,MO0010000,2014,burglary,MO,2,56
326,MO0010000,2015,burglary,MO,12,43
327,MO0010000,2016,burglary,MO,0,46
328,MO0010100,2009,burglary,MO,8,63
329,MO0010100,2010,burglary,MO,4,76
330,MO0010100,2011,burglary,MO,4,88
331,MO0010100,2012,burglary,MO,4,88
332,MO0010100,2013,burglary,MO,2,115
333,MO0010100,2014,burglary,MO,15,110
334,MO0010100,2015,burglary,MO,7,85
335,MO0010100,2016,burglary,MO,5,93
336,MO0010600,2009,burglary,MO,0,4
337,MO0010600,2010,burglary,MO,0,3
338,MO0010600,2011,burglary,MO,0,3
339,MO0010600,2012,burglary,MO,0,0
340,PA0010000,2009,burglary,PA,0,0
341,PA0010000,2010,burglary,PA,0,0
342,PA0010000,2011,burglary,PA,0,0
343,PA0010000,2012,burglary,PA,0,0
344,PA0010000,2013,burglary,PA,0,0
345,PA0010000,2014,burglary,PA,0,0
346,PA0010000,2015,burglary,PA,0,0
347,PA0010000,2016,burglary,PA,0,0
348,PA0010100,2009,burglary,PA,0,33
349,PA0010100,2010,burglary,PA,0,26
350,PA0010100,2011,burglary,PA,20,23
351,PA0010100,2012,burglary,PA,19,24
352,PA0010100,2013,burglary,PA,22,28
353,PA0010100,2014,burglary,PA,17,17
354,PA0010100,2015,burglary,PA,17,17
355,PA0010100,2016,burglary,PA,12,14
356,PA0010200,2009,burglary,PA,0,15
357,PA0010200,2010,burglary,PA,0,14
358,PA0010200,2011,burglary,PA,10,16
359,PA0010200,2012,burglary,PA,8,9
360,RI0010100,2009,burglary,RI,3,38
361,RI0010100,2010,burglary,RI,7,40
362,RI0010100,2011,burglary,RI,7,41
363,RI0010100,2012,burglary,RI,3,30
364,RI0010100,2013,burglary,RI,7,49
365,RI0010100,2014,burglary,RI,2,39
366,RI0010100,2015,burglary,RI,1,21
367,RI0010100,2016,burglary,RI,3,19
368,RI0010200,2009,burglary,RI,7,60
369,RI0010200,2010,burglary,RI,4,31
370,RI0010200,2011,burglary,RI,8,57
371,RI0010200,2012,burglary,RI,3,45
372,RI0010200,2013,burglary,RI,6,34
373,RI0010200,2014,burglary,RI,6,23
374,RI0010200,2015,burglary,RI,14,41
375,RI0010200,2016,burglary,RI,6,16
376,RI0010300,2009,burglary,RI,11,40
377,RI0010300,2010,burglary,RI,2,33
378,RI0010300,2011,burglary,RI,14,55
379,RI0010300,2012,burglary,RI,10,71
380,SC0010000,2009,burglary,SC,9,125
381,SC0010000,2010,burglary,SC,8,87
382,SC0010000,2011,burglary,SC,3,58
383,SC0010000,2012,burglary,SC,15,126
384,SC0010000,2013,burglary,SC,18,166
385,SC0010000,2014,burglary,SC,21,103
386,SC0010000,2015,burglary,SC,13,118
387,SC0010000,2016,burglary,SC,9,105
388,SC0010100,2009,burglary,SC,11,38
389,SC0010100,2010,burglary,SC,11,36
390,SC0010100,2011,burglary,SC,6,29
391,SC0010100,2012,burglary,SC,12,59
392,SC0010100,2013,burglary,SC,10,72
393,SC0010100,2014,burglary,SC,8,39
394,SC0010100,2015,burglary,SC,8,42
395,SC0010100,2016,burglary,SC,7,59
396,SC0010200,2009,burglary,SC,3,14
397,SC0010200,2010,burglary,SC,1,6
398,SC0010200,2011,burglary,SC,1,8
399,SC0010200,2012,burglary,SC,1,14
400,OR0010000,2009,larceny,OR,0,6
401,OR0010000,2010,larceny,OR,0,11
402,OR0010000,2011,larceny,OR,1,14
403,OR0010000,2012,larceny,OR,0,6
404,OR0010000,2013,larceny,OR,3,42
405,OR0010000,2014,larceny,OR,5,30
406,OR0010000,2015,larceny,OR,5,32
407,OR0010000,2016,larceny,OR,6,49
408,OR0010100,2009,larceny,OR,5,91
409,OR0010100,2010,larceny,OR,9,169
410,OR0010100,2011,larceny,OR,7,155
411,OR0010100,2012,larceny,OR,1,47
412,OR0010100,2013,larceny,OR,52,293
413,OR0010100,2014,larceny,OR,37,251
414,OR0010100,2015,larceny,OR,48,289
415,OR0010100,2016,larceny,OR,50,284
416,OR001070X,2009,larceny,OR,0,0
417,OR001070X,2010,larceny,OR,0,0
418,OR001070X,2011,larceny,OR,0,0
419,OR001070X,2012,larceny,OR,0,0
420,MD0010000,2009,larceny,MD,6,6
421,MD0010000,2010,larceny,MD,0,0
422,MD0010000,2011,larceny,MD,81,151
423,MD0010000,2012,larceny,MD,93,205
424,MD0010000,2013,larceny,MD,74,180
425,MD0010000,2014,larceny,MD,131,270
426,MD0010000,2015,larceny,MD,168,309
427,MD0010000,2016,larceny,MD,141,276
428,MD0010200,2009,larceny,MD,299,916
429,MD0010200,2010,larceny,MD,469,1049
430,MD0010200,2011,larceny,MD,470,1081
431,MD0010200,2012,larceny,MD,508,1068
432,MD0010200,2013,larceny,MD,510,991
433,MD0010200,2014,larceny,MD,508,997
434,MD0010200,2015,larceny,MD,544,1025
435,MD0010200,2016,larceny,MD,520,949
436,MD0010300,2009,larceny,MD,15,133
437,MD0010300,2010,larceny,MD,23,193
438,MD0010300,2011,larceny,MD,17,147
439,MD0010300,2012,larceny,MD,24,173
440,MAMSP0000,2009,larceny,MA,0,0
441,MAMSP0000,2010,larceny,MA,0,0
442,MAMSP0000,2011,larceny,MA,0,0
443,MAMSP0000,2012,larceny,MA,0,0
444,MAMSP0000,2013,larceny,MA,0,0
445,MAMSP0000,2014,larceny,MA,0,0
446,MAMSP0000,2015,larceny,MA,0,0
447,MAMSP0000,2016,larceny,MA,0,0
448,MA0010100,2009,larceny,MA,203,795
449,MA0010100,2010,larceny,MA,247,835
450,MA0010100,2011,larceny,MA,227,857
451,MA0010100,2012,larceny,MA,244,848
452,MA0010100,2013,larceny,MA,261,834
453,MA0010100,2014,larceny,MA,230,795
454,MA0010100,2015,larceny,MA,225,667
455,MA0010100,2016,larceny,MA,200,559
456,MA0010200,2009,larceny,MA,8,400
457,MA0010200,2010,larceny,MA,9,384
458,MA0010200,2011,larceny,MA,18,295
459,MA0010200,2012,larceny,MA,24,249
460,MI0100100,2009,larceny,MI,6,11
461,MI0100100,2010,larceny,MI,4,15
462,MI0100100,2011,larceny,MI,0,4
463,MI0100100,2012,larceny,MI,0,0
464,MI0100100,2013,larceny,MI,2,4
465,MI0100100,2014,larceny,MI,2,2
466,MI0100100,2015,larceny,MI,0,0
467,MI0100100,2016,larceny,MI,0,0
468,MI0110100,2009,larceny,MI,9,118
469,MI0110100,2010,larceny,MI,3,60
470,MI0110100,2011,larceny,MI,11,119
471,MI0110100,2012,larceny,MI,10,132
472,MI0110100,2013,larceny,MI,7,100
473,MI0110100,2014,larceny,MI,6,89
474,MI0110100,2015,larceny,MI,2,63
475,MI0110100,2016,larceny,MI,2,55
476,MI0200200,2009,larceny,MI,4,36
477,MI0200200,2010,larceny,MI,9,30
478,MI0200200,2011,larceny,MI,11,40
479,MI0200200,2012,larceny,MI,5,28
480,MN0010000,2009,larceny,MN,40,176
481,MN0010000,2010,larceny,MN,49,224
482,MN0010000,2011,larceny,MN,60,237
483,MN0010000,2012,larceny,MN,61,246
484,MN0010000,2013,larceny,MN,83,260
485,MN0010000,2014,larceny,MN,82,239
486,MN0010000,2015,larceny,MN,9,107
487,MN0010000,2016,larceny,MN,20,143
488,MN0010100,2015,larceny,MN,4,26
489,MN0010100,2016,larceny,MN,11,64
490,MN0010400,2015,larceny,MN,1,5
491,MN0010400,2016,larceny,MN,1,7
492,MN0020000,2009,larceny,MN,214,1136
493,MN0020000,2010,larceny,MN,259,1124
494,MN0020000,2011,larceny,MN,270,1297
495,MN0020000,2012,larceny,MN,183,1068
496,MN0020000,2013,larceny,MN,191,978
497,MN0020000,2014,larceny,MN,288,931
498,MN0020000,2015,larceny,MN,198,816
499,MN0020000,2016,larceny,MN,160,767
500,MS0010000,2009,larceny,MS,49,353
501,MS0010000,2010,larceny,MS,10,336
502,MS0010000,2011,larceny,MS,54,318
503,MS0010000,2012,larceny,MS,14,228
504,MS0010000,2013,larceny,MS,7,185
505,MS0010000,2014,larceny,MS,10,175
506,MS0010000,2015,larceny,MS,0,0
507,MS0010000,2016,larceny,MS,0,0
508,MS0010100,2009,larceny,MS,0,370
509,MS0010100,2010,larceny,MS,0,658
510,MS0010100,2011,larceny,MS,211,715
511,MS0010100,2012,larceny,MS,178,651
512,MS0010100,2013,larceny,MS,115,852
513,MS0010100,2014,larceny,MS,188,913
514,MS0010100,2015,larceny,MS,262,777
515,MS0010100,2016,larceny,MS,119,612
516,MS0020000,2009,larceny,MS,0,0
517,MS0020000,2010,larceny,MS,0,0
518,MS0020000,2011,larceny,MS,0,0
519,MS0020000,2012,larceny,MS,0,0
520,MO0010000,2009,larceny,MO,8,68
521,MO0010000,2010,larceny,MO,4,95
522,MO0010000,2011,larceny,MO,1,107
523,MO0010000,2012,larceny,MO,3,110
524,MO0010000,2013,larceny,MO,0,81
525,MO0010000,2014,larceny,MO,0,62
526,MO0010000,2015,larceny,MO,10,58
527,MO0010000,2016,larceny,MO,5,63
528,MO0010100,2009,larceny,MO,70,450
529,MO0010100,2010,larceny,MO,77,441
530,MO0010100,2011,larceny,MO,68,480
531,MO0010100,2012,larceny,MO,5,411
532,MO0010100,2013,larceny,MO,13,377
533,MO0010100,2014,larceny,MO,47,395
534,MO0010100,2015,larceny,MO,45,295
535,MO0010100,2016,larceny,MO,43,464
536,MO0010600,2009,larceny,MO,6,71
537,MO0010600,2010,larceny,MO,9,66
538,MO0010600,2011,larceny,MO,10,56
539,MO0010600,2012,larceny,MO,0,50
540,PA0010000,2009,larceny,PA,0,0
541,PA0010000,2010,larceny,PA,0,0
542,PA0010000,2011,larceny,PA,0,0
543,PA0010000,2012,larceny,PA,0,0
544,PA0010000,2013,larceny,PA,0,0
545,PA0010000,2014,larceny,PA,0,0
546,PA0010000,2015,larceny,PA,0,0
547,PA0010000,2016,larceny,PA,0,0
548,PA0010100,2009,larceny,PA,0,134
549,PA0010100,2010,larceny,PA,0,155
550,PA0010100,2011,larceny,PA,107,166
551,PA0010100,2012,larceny,PA,131,155
552,PA0010100,2013,larceny,PA,104,110
553,PA0010100,2014,larceny,PA,109,112
554,PA0010100,2015,larceny,PA,78,84
555,PA0010100,2016,larceny,PA,84,90
556,PA0010200,2009,larceny,PA,0,77
557,PA0010200,2010,larceny,PA,0,58
558,PA0010200,2011,larceny,PA,41,57
559,PA0010200,2012,larceny,PA,47,66
560,RI0010100,2009,larceny,RI,19,172
561,RI0010100,2010,larceny,RI,16,156
562,RI0010100,2011,larceny,RI,10,138
563,RI0010100,2012,larceny,RI,13,146
564,RI0010100,2013,larceny,RI,12,162
565,RI0010100,2014,larceny,RI,15,164
566,RI0010100,2015,larceny,RI,5,130
567,RI0010100,2016,larceny,RI,7,96
568,RI0010200,2009,larceny,RI,20,298
569,RI0010200,2010,larceny,RI,21,241
570,RI0010200,2011,larceny,RI,21,252
571,RI0010200,2012,larceny,RI,18,211
572,RI0010200,2013,larceny,RI,26,260
573,RI0010200,2014,larceny,RI,22,193
574,RI0010200,2015,larceny,RI,25,152
575,RI0010200,2016,larceny,RI,20,127
576,RI0010300,2009,larceny,RI,24,147
577,RI0010300,2010,larceny,RI,23,175
578,RI0010300,2011,larceny,RI,13,191
579,RI0010300,2012,larceny,RI,22,202
580,SC0010000,2009,larceny,SC,19,152
581,SC0010000,2010,larceny,SC,18,235
582,SC0010000,2011,larceny,SC,19,167
583,SC0010000,2012,larceny,SC,16,274
584,SC0010000,2013,larceny,SC,24,288
585,SC0010000,2014,larceny,SC,38,192
586,SC0010000,2015,larceny,SC,20,156
587,SC0010000,2016,larceny,SC,21,172
588,SC0010100,2009,larceny,SC,51,151
589,SC0010100,2010,larceny,SC,57,151
590,SC0010100,2011,larceny,SC,26,108
591,SC0010100,2012,larceny,SC,42,143
592,SC0010100,2013,larceny,SC,21,136
593,SC0010100,2014,larceny,SC,19,101
594,SC0010100,2015,larceny,SC,28,159
