,ori,data_year,offense,state_abbr,cleared,actual
628,TN0010100,2009,motor-vehicle-theft,TN,9,25
629,TN0010100,2010,motor-vehicle-theft,TN,5,20
630,TN0010100,2011,motor-vehicle-theft,TN,5,26
631,TN0010100,2012,motor-vehicle-theft,TN,0,29
632,TN0010100,2013,motor-vehicle-theft,TN,1,12
633,TN0010100,2014,motor-vehicle-theft,TN,6,20
634,TN0010100,2015,motor-vehicle-theft,TN,5,14
635,TN0010100,2016,motor-vehicle-theft,TN,5,26
636,TN0010200,2009,motor-vehicle-theft,TN,0,5
637,TN0010200,2010,motor-vehicle-theft,TN,2,3
638,TN0010200,2011,motor-vehicle-theft,TN,0,7
639,TN0010200,2012,motor-vehicle-theft,TN,3,4
640,TX0000000,2009,motor-vehicle-theft,TX,0,0
641,TX0000000,2010,motor-vehicle-theft,TX,0,0
642,TX0000000,2011,motor-vehicle-theft,TX,0,0
643,TX0000000,2012,motor-vehicle-theft,TX,0,0
644,TX0000000,2013,motor-vehicle-theft,TX,0,0
645,TX0000000,2014,motor-vehicle-theft,TX,0,0
646,TX0000000,2015,motor-vehicle-theft,TX,0,0
647,TX0000000,2016,motor-vehicle-theft,TX,0,0
648,TX0010000,2009,motor-vehicle-theft,TX,2,20
649,TX0010000,2010,motor-vehicle-theft,TX,11,18
650,TX0010000,2011,motor-vehicle-theft,TX,18,57
651,TX0010000,2012,motor-vehicle-theft,TX,18,41
652,TX0010000,2013,motor-vehicle-theft,TX,8,43
653,TX0010000,2014,motor-vehicle-theft,TX,18,28
654,TX0010000,2015,motor-vehicle-theft,TX,10,25
655,TX0010000,2016,motor-vehicle-theft,TX,17,40
656,TX0010100,2009,motor-vehicle-theft,TX,9,39
657,TX0010100,2010,motor-vehicle-theft,TX,3,22
658,TX0010100,2011,motor-vehicle-theft,TX,5,19
659,TX0010100,2012,motor-vehicle-theft,TX,3,51
660,UT0010000,2009,motor-vehicle-theft,UT,3,4
661,UT0010000,2010,motor-vehicle-theft,UT,0,1
662,UT0010000,2011,motor-vehicle-theft,UT,2,7
663,UT0010000,2012,motor-vehicle-theft,UT,3,3
664,UT0010000,2013,motor-vehicle-theft,UT,2,3
665,UT0010000,2014,motor-vehicle-theft,UT,2,7
666,UT0010000,2015,motor-vehicle-theft,UT,4,9
667,UT0010000,2016,motor-vehicle-theft,UT,2,9
668,UT0020000,2009,motor-vehicle-theft,UT,1,7
669,UT0020000,2010,motor-vehicle-theft,UT,0,6
670,UT0020000,2011,motor-vehicle-theft,UT,3,12
671,UT0020000,2012,motor-vehicle-theft,UT,2,9
672,UT0020000,2013,motor-vehicle-theft,UT,2,12
673,UT0020000,2014,motor-vehicle-theft,UT,6,18
674,UT0020000,2015,motor-vehicle-theft,UT,0,12
675,UT0020000,2016,motor-vehicle-theft,UT,1,19
676,UT0020100,2009,motor-vehicle-theft,UT,2,15
677,UT0020100,2010,motor-vehicle-theft,UT,9,24
678,UT0020100,2011,motor-vehicle-theft,UT,4,18
679,UT0020100,2012,motor-vehicle-theft,UT,3,19
680,VT0010000,2009,motor-vehicle-theft,VT,0,0
681,VT0010000,2010,motor-vehicle-theft,VT,0,0
682,VT0010000,2011,motor-vehicle-theft,VT,0,0
683,VT0010000,2012,motor-vehicle-theft,VT,0,0
684,VT0010000,2013,motor-vehicle-theft,VT,0,1
685,VT0010000,2014,motor-vehicle-theft,VT,0,0
686,VT0010000,2015,motor-vehicle-theft,VT,0,0
687,VT0010000,2016,motor-vehicle-theft,VT,0,0
688,VT0010100,2009,motor-vehicle-theft,VT,0,0
689,VT0010100,2010,motor-vehicle-theft,VT,0,0
690,VT0010100,2011,motor-vehicle-theft,VT,0,1
691,VT0010100,2012,motor-vehicle-theft,VT,0,0
692,VT0010100,2013,motor-vehicle-theft,VT,0,0
693,VT0010100,2014,motor-vehicle-theft,VT,1,2
694,VT0010100,2015,motor-vehicle-theft,VT,0,1
695,VT0010100,2016,motor-vehicle-theft,VT,0,0
696,VT0010200,2009,motor-vehicle-theft,VT,0,1
697,VT0010200,2010,motor-vehicle-theft,VT,0,2
698,VT0010200,2011,motor-vehicle-theft,VT,0,1
699,VT0010200,2012,motor-vehicle-theft,VT,0,1
700,VA0010000,2009,motor-vehicle-theft,VA,4,33
701,VA0010000,2010,motor-vehicle-theft,VA,5,32
702,VA0010000,2011,motor-vehicle-theft,VA,5,28
703,VA0010000,2012,motor-vehicle-theft,VA,1,12
704,VA0010000,2013,motor-vehicle-theft,VA,6,25
705,VA0010000,2014,motor-vehicle-theft,VA,7,27
706,VA0010000,2015,motor-vehicle-theft,VA,5,26
707,VA0010000,2016,motor-vehicle-theft,VA,11,26
708,VA0010100,2009,motor-vehicle-theft,VA,3,12
709,VA0010100,2010,motor-vehicle-theft,VA,6,5
710,VA0010100,2011,motor-vehicle-theft,VA,2,3
711,VA0010100,2012,motor-vehicle-theft,VA,0,6
712,VA0010100,2013,motor-vehicle-theft,VA,1,1
713,VA0010100,2014,motor-vehicle-theft,VA,0,0
714,VA0010100,2015,motor-vehicle-theft,VA,2,4
715,VA0010100,2016,motor-vehicle-theft,VA,0,4
716,VA0010200,2009,motor-vehicle-theft,VA,0,1
717,VA0010200,2010,motor-vehicle-theft,VA,0,1
718,VA0010200,2011,motor-vehicle-theft,VA,0,1
719,VA0010200,2012,motor-vehicle-theft,VA,0,0
720,WA0010000,2009,motor-vehicle-theft,WA,7,32
721,WA0010000,2010,motor-vehicle-theft,WA,11,32
722,WA0010000,2011,motor-vehicle-theft,WA,5,29
723,WA0010000,2012,motor-vehicle-theft,WA,7,30
724,WA0010000,2013,motor-vehicle-theft,WA,1,34
725,WA0010000,2014,motor-vehicle-theft,WA,6,31
726,WA0010000,2015,motor-vehicle-theft,WA,6,33
727,WA0010000,2016,motor-vehicle-theft,WA,5,22
728,WA0010100,2009,motor-vehicle-theft,WA,8,40
729,WA0010100,2010,motor-vehicle-theft,WA,13,36
730,WA0010100,2011,motor-vehicle-theft,WA,7,35
731,WA0010100,2012,motor-vehicle-theft,WA,5,29
732,WA0010100,2013,motor-vehicle-theft,WA,3,45
733,WA0010100,2014,motor-vehicle-theft,WA,12,64
734,WA0010100,2015,motor-vehicle-theft,WA,12,30
735,WA0010100,2016,motor-vehicle-theft,WA,14,41
736,WA0010200,2009,motor-vehicle-theft,WA,0,3
737,WA0010200,2010,motor-vehicle-theft,WA,1,4
738,WA0010200,2011,motor-vehicle-theft,WA,0,1
739,WA0010200,2012,motor-vehicle-theft,WA,0,0
740,WV0010000,2009,motor-vehicle-theft,WV,0,0
741,WV0010000,2010,motor-vehicle-theft,WV,0,0
742,WV0010000,2011,motor-vehicle-theft,WV,0,0
743,WV0010000,2012,motor-vehicle-theft,WV,0,1
744,WV0010000,2013,motor-vehicle-theft,WV,0,0
745,WV0010000,2014,motor-vehicle-theft,WV,0,0
746,WV0010000,2015,motor-vehicle-theft,WV,0,1
747,WV0010000,2016,motor-vehicle-theft,WV,0,3
748,WV0010100,2009,motor-vehicle-theft,WV,0,0
749,WV0010100,2010,motor-vehicle-theft,WV,0,0
750,WV0010100,2011,motor-vehicle-theft,WV,0,0
751,WV0010100,2012,motor-vehicle-theft,WV,0,0
752,WV0010100,2013,motor-vehicle-theft,WV,0,0
753,WV0010100,2014,motor-vehicle-theft,WV,0,0
754,WV0010100,2015,motor-vehicle-theft,WV,0,0
755,WV0010100,2016,motor-vehicle-theft,WV,0,0
756,WV0010200,2009,motor-vehicle-theft,WV,0,1
757,WV0010200,2010,motor-vehicle-theft,WV,0,1
758,WV0010200,2011,motor-vehicle-theft,WV,0,0
759,WV0010200,2012,motor-vehicle-theft,WV,0,0
760,WIWSP0000,2013,motor-vehicle-theft,WI,0,0
761,WIWSP0000,2014,motor-vehicle-theft,WI,0,0
762,WIWSP0000,2015,motor-vehicle-theft,WI,0,0
763,WIWSP0000,2016,motor-vehicle-theft,WI,0,0
764,WI0010000,2009,motor-vehicle-theft,WI,2,23
765,WI0010000,2010,motor-vehicle-theft,WI,2,17
766,WI0010000,2011,motor-vehicle-theft,WI,0,4
767,WI0010000,2012,motor-vehicle-theft,WI,3,16
768,WI0010000,2013,motor-vehicle-theft,WI,5,18
769,WI0010000,2014,motor-vehicle-theft,WI,1,8
770,WI0010000,2015,motor-vehicle-theft,WI,3,10
771,WI0010000,2016,motor-vehicle-theft,WI,5,5
772,WI0010100,2009,motor-vehicle-theft,WI,2,5
773,WI0010100,2010,motor-vehicle-theft,WI,2,0
774,WI0010100,2011,motor-vehicle-theft,WI,5,5
775,WI0010100,2012,motor-vehicle-theft,WI,0,0
776,WI0010100,2013,motor-vehicle-theft,WI,2,4
777,WI0010100,2014,motor-vehicle-theft,WI,0,0
778,WI0010100,2015,motor-vehicle-theft,WI,0,0
779,WI0010100,2016,motor-vehicle-theft,WI,0,0
780,WY0010000,2009,motor-vehicle-theft,WY,2,7
781,WY0010000,2010,motor-vehicle-theft,WY,1,4
782,WY0010000,2011,motor-vehicle-theft,WY,0,1
783,WY0010000,2012,motor-vehicle-theft,WY,0,5
784,WY0010000,2013,motor-vehicle-theft,WY,1,3
785,WY0010000,2014,motor-vehicle-theft,WY,1,4
786,WY0010000,2015,motor-vehicle-theft,WY,2,4
787,WY0010000,2016,motor-vehicle-theft,WY,0,2
788,WY0010100,2009,motor-vehicle-theft,WY,2,39
789,WY0010100,2010,motor-vehicle-theft,WY,6,33
790,WY0010100,2011,motor-vehicle-theft,WY,2,25
791,WY0010100,2012,motor-vehicle-theft,WY,2,23
792,WY0010100,2013,motor-vehicle-theft,WY,3,38
793,WY0010100,2014,motor-vehicle-theft,WY,0,23
794,WY0010100,2015,motor-vehicle-theft,WY,3,24
795,WY0010100,2016,motor-vehicle-theft,WY,1,17
796,WY0010200,2009,motor-vehicle-theft,WY,0,0
797,WY0010200,2010,motor-vehicle-theft,WY,0,0
798,WY0010200,2011,motor-vehicle-theft,WY,0,1
799,WY0010200,2012,motor-vehicle-theft,WY,0,1
800,SD0010000,2009,homicide,SD,0,0
801,SD0010000,2010,homicide,SD,0,0
802,SD0010000,2011,homicide,SD,0,0
803,SD0010000,2012,homicide,SD,0,0
804,SD0010000,2013,homicide,SD,0,0
805,SD0010000,2014,homicide,SD,0,0
806,SD0010000,2015,homicide,SD,0,0
807,SD0010000,2016,homicide,SD,0,0
808,SD0020000,2009,homicide,SD,0,0
809,SD0020000,2010,homicide,SD,0,0
810,SD0020000,2011,homicide,SD,0,0
811,SD0020000,2012,homicide,SD,0,0
812,SD0020000,2013,homicide,SD,0,0
813,SD0020000,2014,homicide,SD,0,0
814,SD0020000,2015,homicide,SD,0,0
815,SD0020000,2016,homicide,SD,1,1
816,SD0020100,2009,homicide,SD,0,0
817,SD0020100,2010,homicide,SD,0,0
818,SD0020100,2011,homicide,SD,0,0
819,SD0020100,2012,homicide,SD,0,0
820,TN0010000,2009,homicide,TN,1,1
821,TN0010000,2010,homicide,TN,1,1
822,TN0010000,2011,homicide,TN,0,0
823,TN0010000,2012,homicide,TN,1,2
824,TN0010000,2013,homicide,TN,1,0
825,TN0010000,2014,homicide,TN,0,0
826,TN0010000,2015,homicide,TN,1,1
827,TN0010000,2016,homicide,TN,0,0
828,TN0010100,2009,homicide,TN,0,0
829,TN0010100,2010,homicide,TN,0,0
830,TN0010100,2011,homicide,TN,1,1
831,TN0010100,2012,homicide,TN,0,0
832,TN0010100,2013,homicide,TN,0,0
833,TN0010100,2014,homicide,TN,1,1
834,TN0010100,2015,homicide,TN,0,0
835,TN0010100,2016,homicide,TN,0,0
836,TN0010200,2009,homicide,TN,0,0
837,TN0010200,2010,homicide,TN,0,0
838,TN0010200,2011,homicide,TN,0,0
839,TN0010200,2012,homicide,TN,0,0
840,TX0000000,2009,homicide,TX,0,0
841,TX0000000,2010,homicide,TX,0,0
842,TX0000000,2011,homicide,TX,0,0
843,TX0000000,2012,homicide,TX,0,0
844,TX0000000,2013,homicide,TX,0,0
845,TX0000000,2014,homicide,TX,0,0
846,TX0000000,2015,homicide,TX,0,0
847,TX0000000,2016,homicide,TX,0,0
848,TX0010000,2009,homicide,TX,2,2
849,TX0010000,2010,homicide,TX,2,4
850,TX0010000,2011,homicide,TX,1,2
851,TX0010000,2012,homicide,TX,1,1
852,TX0010000,2013,homicide,TX,1,0
853,TX0010000,2014,homicide,TX,1,1
854,TX0010000,2015,homicide,TX,7,7
855,TX0010000,2016,homicide,TX,0,0
856,TX0010100,2009,homicide,TX,3,3
857,TX0010100,2010,homicide,TX,1,1
858,TX0010100,2011,homicide,TX,0,0
859,TX0010100,2012,homicide,TX,2,2
860,UT0010000,2009,homicide,UT,0,0
861,UT0010000,2010,homicide,UT,0,0
862,UT0010000,2011,homicide,UT,0,0
863,UT0010000,2012,homicide,UT,0,0
864,UT0010000,2013,homicide,UT,0,0
865,UT0010000,2014,homicide,UT,0,1
866,UT0010000,2015,homicide,UT,0,0
867,UT0010000,2016,homicide,UT,0,1
868,UT0020000,2009,homicide,UT,0,0
869,UT0020000,2010,homicide,UT,0,0
870,UT0020000,2011,homicide,UT,0,0
871,UT0020000,2012,homicide,UT,0,0
872,UT0020000,2013,homicide,UT,0,0
873,UT0020000,2014,homicide,UT,0,0
874,UT0020000,2015,homicide,UT,0,0
875,UT0020000,2016,homicide,UT,0,0
876,UT0020100,2009,homicide,UT,0,0
877,UT0020100,2010,homicide,UT,0,0
878,UT0020100,2011,homicide,UT,2,3
879,UT0020100,2012,homicide,UT,0,0
880,VT0010000,2009,homicide,VT,0,0
881,VT0010000,2010,homicide,VT,0,0
882,VT0010000,2011,homicide,VT,0,0
883,VT0010000,2012,homicide,VT,0,0
884,VT0010000,2013,homicide,VT,0,0
885,VT0010000,2014,homicide,VT,0,0
886,VT0010000,2015,homicide,VT,0,0
887,VT0010000,2016,homicide,VT,0,0
888,VT0010100,2009,homicide,VT,0,0
889,VT0010100,2010,homicide,VT,0,0
890,VT0010100,2011,homicide,VT,0,0
891,VT0010100,2012,homicide,VT,0,0
892,VT0010100,2013,homicide,VT,0,0
893,VT0010100,2014,homicide,VT,0,0
894,VT0010100,2015,homicide,VT,0,0
895,VT0010100,2016,homicide,VT,0,0
896,VT0010200,2009,homicide,VT,0,0
897,VT0010200,2010,homicide,VT,0,0
898,VT0010200,2011,homicide,VT,0,0
899,VT0010200,2012,homicide,VT,0,0
900,VA0010000,2009,homicide,VA,1,1
901,VA0010000,2010,homicide,VA,0,2
902,VA0010000,2011,homicide,VA,6,6
903,VA0010000,2012,homicide,VA,1,2
904,VA0010000,2013,homicide,VA,1,3
905,VA0010000,2014,homicide,VA,3,4
906,VA0010000,2015,homicide,VA,2,4
907,VA0010000,2016,homicide,VA,5,5
908,VA0010100,2009,homicide,VA,0,0
909,VA0010100,2010,homicide,VA,0,0
910,VA0010100,2011,homicide,VA,0,0
911,VA0010100,2012,homicide,VA,0,0
912,VA0010100,2013,homicide,VA,0,0
913,VA0010100,2014,homicide,VA,0,0
914,VA0010100,2015,homicide,VA,0,0
915,VA0010100,2016,homicide,VA,0,0
916,VA0010200,2009,homicide,VA,0,0
917,VA0010200,2010,homicide,VA,0,0
918,VA0010200,2011,homicide,VA,0,0
919,VA0010200,2012,homicide,VA,0,0
920,WA0010000,2009,homicide,WA,0,1
921,WA0010000,2010,homicide,WA,0,0
922,WA0010000,2011,homicide,WA,0,0
923,WA0010000,2012,homicide,WA,0,0
924,WA0010000,2013,homicide,WA,2,2
925,WA0010000,2014,homicide,WA,1,1
926,WA0010000,2015,homicide,WA,0,0
927,WA0010000,2016,homicide,WA,1,1
928,WA0010100,2009,homicide,WA,0,0
929,WA0010100,2010,homicide,WA,1,1
930,WA0010100,2011,homicide,WA,0,0
931,WA0010100,2012,homicide,WA,0,0
932,WA0010100,2013,homicide,WA,0,1
933,WA0010100,2014,homicide,WA,0,0
934,WA0010100,2015,homicide,WA,0,0
935,WA0010100,2016,homicide,WA,0,0
936,WA0010200,2009,homicide,WA,0,0
937,WA0010200,2010,homicide,WA,0,0
938,WA0010200,2011,homicide,WA,0,0
939,WA0010200,2012,homicide,WA,0,0
940,WV0010000,2009,homicide,WV,0,0
941,WV0010000,2010,homicide,WV,0,0
942,WV0010000,2011,homicide,WV,0,0
943,WV0010000,2012,homicide,WV,0,0
944,WV0010000,2013,homicide,WV,0,0
945,WV0010000,2014,homicide,WV,0,0
946,WV0010000,2015,homicide,WV,0,1
947,WV0010000,2016,homicide,WV,0,0
948,WV0010100,2009,homicide,WV,0,0
949,WV0010100,2010,homicide,WV,0,0
950,WV0010100,2011,homicide,WV,0,0
951,WV0010100,2012,homicide,WV,0,0
952,WV0010100,2013,homicide,WV,0,0
953,WV0010100,2014,homicide,WV,0,0
954,WV0010100,2015,homicide,WV,0,0
955,WV0010100,2016,homicide,WV,0,0
956,WV0010200,2009,homicide,WV,0,0
957,WV0010200,2010,homicide,WV,0,0
958,WV0010200,2011,homicide,WV,0,0
959,WV0010200,2012,homicide,WV,0,0
960,WIWSP0000,2014,homicide,WI,0,0
961,WIWSP0000,2015,homicide,WI,0,0
962,WIWSP0000,2016,homicide,WI,0,0
963,WI0010000,2009,homicide,WI,0,0
964,WI0010000,2010,homicide,WI,0,1
965,WI0010000,2011,homicide,WI,0,0
966,WI0010000,2012,homicide,WI,0,0
967,WI0010000,2013,homicide,WI,1,1
968,WI0010000,2014,homicide,WI,0,0
969,WI0010000,2015,homicide,WI,2,2
970,WI0010000,2016,homicide,WI,0,0
971,WI0010100,2009,homicide,WI,0,0
972,WI0010100,2010,homicide,WI,0,0
973,WI0010100,2011,homicide,WI,0,0
974,WI0010100,2012,homicide,WI,0,0
975,WI0010100,2013,homicide,WI,0,0
976,WI0010100,2014,homicide,WI,0,0
977,WI0010100,2015,homicide,WI,0,0
978,WI0010100,2016,homicide,WI,0,0
979,WI0010200,2009,homicide,WI,0,0
980,WY0010000,2009,homicide,WY,0,0
981,WY0010000,2010,homicide,WY,0,0
982,WY0010000,2011,homicide,WY,0,0
983,WY0010000,2012,homicide,WY,0,0
984,WY0010000,2013,homicide,WY,0,0
985,WY0010000,2014,homicide,WY,0,0
986,WY0010000,2015,homicide,WY,0,0
987,WY0010000,2016,homicide,WY,0,0
988,WY0010100,2009,homicide,WY,0,0
989,WY0010100,2010,homicide,WY,0,0
990,WY0010100,2011,homicide,WY,0,0
991,WY0010100,2012,homicide,WY,0,1
992,WY0010100,2013,homicide,WY,1,1
993,WY0010100,2014,homicide,WY,1,1
994,WY0010100,2015,homicide,WY,1,1
995,WY0010100,2016,homicide,WY,0,0
996,WY0010200,2009,homicide,WY,0,0
997,WY0010200,2010,homicide,WY,0,0
998,WY0010200,2011,homicide,WY,0,0
999,WY0010200,2012,homicide,WY,0,0
1000,SD0010000,2009,rape,SD,0,0
1001,SD0010000,2009,rape-legacy,SD,0,0
1002,SD0010000,2010,rape,SD,0,0
1003,SD0010000,2010,rape-legacy,SD,0,0
1004,SD0010000,2011,rape,SD,0,0
1005,SD0010000,2011,rape-legacy,SD,0,0
1006,SD0010000,2012,rape,SD,0,0
1007,SD0010000,2012,rape-legacy,SD,0,0
1008,SD0010000,2013,rape,SD,0,0
1009,SD0010000,2013,rape-legacy,SD,0,0
1010,SD0010000,2014,rape,SD,1,1
1011,SD0010000,2014,rape-legacy,SD,0,0
1012,SD0010000,2015,rape,SD,2,2
1013,SD0010000,2015,rape-legacy,SD,0,0
1014,SD0010000,2016,rape,SD,0,0
1015,SD0010000,2016,rape-legacy,SD,0,0
1016,SD0020000,2009,rape,SD,0,0
1017,SD0020000,2009,rape-legacy,SD,0,0
1018,SD0020000,2010,rape,SD,0,0
1019,SD0020000,2010,rape-legacy,SD,0,0
1020,TN0010000,2009,rape,TN,0,0
1021,TN0010000,2009,rape-legacy,TN,2,14
1022,TN0010000,2010,rape,TN,0,0
1023,TN0010000,2010,rape-legacy,TN,1,7
1024,TN0010000,2011,rape,TN,0,0
1025,TN0010000,2011,rape-legacy,TN,1,8
1026,TN0010000,2012,rape,TN,0,0
1027,TN0010000,2012,rape-legacy,TN,1,15
1028,TN0010000,2013,rape,TN,1,9
1029,TN0010000,2013,rape-legacy,TN,0,0
1030,TN0010000,2014,rape,TN,4,7
1031,TN0010000,2014,rape-legacy,TN,0,0
1032,TN0010000,2015,rape,TN,2,0
1033,TN0010000,2015,rape-legacy,TN,0,0
1034,TN0010000,2016,rape,TN,1,2
1035,TN0010000,2016,rape-legacy,TN,0,0
1036,TN0010100,2009,rape,TN,0,0
1037,TN0010100,2009,rape-legacy,TN,1,0
1038,TN0010100,2010,rape,TN,0,0
1039,TN0010100,2010,rape-legacy,TN,0,1
1040,TX0000000,2009,rape,TX,0,0
1041,TX0000000,2009,rape-legacy,TX,0,0
1042,TX0000000,2010,rape,TX,0,0
1043,TX0000000,2010,rape-legacy,TX,0,0
1044,TX0000000,2011,rape,TX,0,0
1045,TX0000000,2011,rape-legacy,TX,0,0
1046,TX0000000,2012,rape,TX,0,0
1047,TX0000000,2012,rape-legacy,TX,0,0
1048,TX0000000,2013,rape,TX,0,0
1049,TX0000000,2013,rape-legacy,TX,0,0
1050,TX0000000,2014,rape,TX,0,0
1051,TX0000000,2014,rape-legacy,TX,0,0
1052,TX0000000,2015,rape,TX,0,0
1053,TX0000000,2015,rape-legacy,TX,0,0
1054,TX0000000,2016,rape,TX,0,0
1055,TX0000000,2016,rape-legacy,TX,0,0
1056,TX0010000,2009,rape,TX,0,0
1057,TX0010000,2009,rape-legacy,TX,1,2
1058,TX0010000,2010,rape,TX,0,0
1059,TX0010000,2010,rape-legacy,TX,2,6
1060,UT0010000,2009,rape,UT,0,0
1061,UT0010000,2009,rape-legacy,UT,0,0
1062,UT0010000,2010,rape,UT,0,0
1063,UT0010000,2010,rape-legacy,UT,2,2
1064,UT0010000,2011,rape,UT,0,0
1065,UT0010000,2011,rape-legacy,UT,1,1
1066,UT0010000,2012,rape,UT,0,0
1067,UT0010000,2012,rape-legacy,UT,0,0
1068,UT0010000,2013,rape,UT,0,0
1069,UT0010000,2013,rape-legacy,UT,0,0
1070,UT0010000,2014,rape,UT,0,0
1071,UT0010000,2014,rape-legacy,UT,0,0
1072,UT0010000,2015,rape,UT,0,0
1073,UT0010000,2015,rape-legacy,UT,0,2
1074,UT0010000,2016,rape,UT,0,0
1075,UT0010000,2016,rape-legacy,UT,0,0
1076,UT0020000,2009,rape,UT,0,0
1077,UT0020000,2009,rape-legacy,UT,0,3
1078,UT0020000,2010,rape,UT,0,0
1079,UT0020000,2010,rape-legacy,UT,0,3
1080,VT0010000,2009,rape,VT,0,0
1081,VT0010000,2009,rape-legacy,VT,0,0
1082,VT0010000,2010,rape,VT,0,0
1083,VT0010000,2010,rape-legacy,VT,0,0
1084,VT0010000,2011,rape,VT,0,0
1085,VT0010000,2011,rape-legacy,VT,0,0
1086,VT0010000,2012,rape,VT,0,0
1087,VT0010000,2012,rape-legacy,VT,0,1
1088,VT0010000,2013,rape,VT,3,8
1089,VT0010000,2013,rape-legacy,VT,0,0
1090,VT0010000,2014,rape,VT,4,8
1091,VT0010000,2014,rape-legacy,VT,0,0
1092,VT0010000,2015,rape,VT,2,5
1093,VT0010000,2015,rape-legacy,VT,0,0
1094,VT0010000,2016,rape,VT,1,2
1095,VT0010000,2016,rape-legacy,VT,0,0
1096,VT0010100,2009,rape,VT,0,0
1097,VT0010100,2009,rape-legacy,VT,0,0
1098,VT0010100,2010,rape,VT,0,0
1099,VT0010100,2010,rape-legacy,VT,0,0
1100,VA0010000,2009,rape,VA,0,0
1101,VA0010000,2009,rape-legacy,VA,3,11
1102,VA0010000,2010,rape,VA,0,0
1103,VA0010000,2010,rape-legacy,VA,6,7
1104,VA0010000,2011,rape,VA,0,0
1105,VA0010000,2011,rape-legacy,VA,9,11
1106,VA0010000,2012,rape,VA,0,0
1107,VA0010000,2012,rape-legacy,VA,6,5
1108,VA0010000,2013,rape,VA,3,9
1109,VA0010000,2013,rape-legacy,VA,0,0
1110,VA0010000,2014,rape,VA,14,14
1111,VA0010000,2014,rape-legacy,VA,0,0
1112,VA0010000,2015,rape,VA,12,17
1113,VA0010000,2015,rape-legacy,VA,0,0
1114,VA0010000,2016,rape,VA,16,16
1115,VA0010000,2016,rape-legacy,VA,0,0
1116,VA0010100,2009,rape,VA,0,0
1117,VA0010100,2009,rape-legacy,VA,0,0
1118,VA0010100,2010,rape,VA,0,0
1119,VA0010100,2010,rape-legacy,VA,1,1
1120,WA0010000,2009,rape,WA,0,0
1121,WA0010000,2009,rape-legacy,WA,1,4
1122,WA0010000,2010,rape,WA,0,0
1123,WA0010000,2010,rape-legacy,WA,2,5
1124,WA0010000,2011,rape,WA,0,0
1125,WA0010000,2011,rape-legacy,WA,2,3
1126,WA0010000,2012,rape,WA,0,0
1127,WA0010000,2012,rape-legacy,WA,4,7
1128,WA0010000,2013,rape,WA,4,5
1129,WA0010000,2013,rape-legacy,WA,0,0
1130,WA0010000,2014,rape,WA,1,3
1131,WA0010000,2014,rape-legacy,WA,0,0
1132,WA0010000,2015,rape,WA,2,2
1133,WA0010000,2015,rape-legacy,WA,0,0
1134,WA0010000,2016,rape,WA,3,4
1135,WA0010000,2016,rape-legacy,WA,0,0
1136,WA0010100,2009,rape,WA,0,0
1137,WA0010100,2009,rape-legacy,WA,2,2
1138,WA0010100,2010,rape,WA,0,0
1139,WA0010100,2010,rape-legacy,WA,1,3
1140,WV0010000,2009,rape,WV,0,0
1141,WV0010000,2009,rape-legacy,WV,0,0
1142,WV0010000,2010,rape,WV,0,0
1143,WV0010000,2010,rape-legacy,WV,0,0
1144,WV0010000,2011,rape,WV,0,0
1145,WV0010000,2011,rape-legacy,WV,0,0
1146,WV0010000,2012,rape,WV,0,0
1147,WV0010000,2012,rape-legacy,WV,0,0
1148,WV0010000,2013,rape,WV,0,0
1149,WV0010000,2013,rape-legacy,WV,0,0
1150,WV0010000,2014,rape,WV,0,0
1151,WV0010000,2014,rape-legacy,WV,0,0
1152,WV0010000,2015,rape,WV,0,0
1153,WV0010000,2015,rape-legacy,WV,0,0
1154,WV0010000,2016,rape,WV,0,2
1155,WV0010000,2016,rape-legacy,WV,0,0
1156,WV0010100,2009,rape,WV,0,0
1157,WV0010100,2009,rape-legacy,WV,0,0
1158,WV0010100,2010,rape,WV,0,0
1159,WV0010100,2010,rape-legacy,WV,0,0
1160,WIWSP0000,2013,rape,WI,0,0
1161,WIWSP0000,2013,rape-legacy,WI,0,0
1162,WIWSP0000,2014,rape,WI,0,0
1163,WIWSP0000,2014,rape-legacy,WI,0,0
1164,WIWSP0000,2015,rape,WI,0,0
1165,WIWSP0000,2015,rape-legacy,WI,0,0
1166,WIWSP0000,2016,rape,WI,0,0
1167,WIWSP0000,2016,rape-legacy,WI,0,0
1168,WI0010000,2009,rape,WI,0,0
1169,WI0010000,2009,rape-legacy,WI,1,3
1170,WI0010000,2010,rape,WI,0,0
1171,WI0010000,2010,rape-legacy,WI,2,8
1172,WI0010000,2011,rape,WI,0,0
1173,WI0010000,2011,rape-legacy,WI,5,5
1174,WI0010000,2012,rape,WI,0,0
1175,WI0010000,2012,rape-legacy,WI,3,6
1176,WI0010000,2013,rape,WI,0,0
1177,WI0010000,2013,rape-legacy,WI,6,9
1178,WI0010000,2014,rape,WI,0,0
1179,WI0010000,2014,rape-legacy,WI,9,12
1180,WY0010000,2009,rape,WY,0,0
1181,WY0010000,2009,rape-legacy,WY,0,0
1182,WY0010000,2010,rape,WY,0,0
1183,WY0010000,2010,rape-legacy,WY,0,3
1184,WY0010000,2011,rape,WY,0,0
1185,WY0010000,2011,rape-legacy,WY,0,0
1186,WY0010000,2012,rape,WY,0,0
1187,WY0010000,2012,rape-legacy,WY,0,1
1188,WY0010000,2013,rape,WY,0,0
