,ori,data_year,offense,state_abbr,cleared,actual
150,LA0010100,2011,aggravated-assault,LA,46,91
151,LA0010100,2012,aggravated-assault,LA,13,33
152,LA0010100,2013,aggravated-assault,LA,18,47
153,LA0010100,2014,aggravated-assault,LA,34,75
154,LA0010100,2015,aggravated-assault,LA,62,104
155,LA0010100,2016,aggravated-assault,LA,51,84
156,LA0010200,2009,aggravated-assault,LA,25,24
157,LA0010200,2010,aggravated-assault,LA,0,0
158,LA0010200,2011,aggravated-assault,LA,22,24
159,LA0010200,2012,aggravated-assault,LA,13,13
160,ME0010000,2009,aggravated-assault,ME,2,5
161,ME0010000,2010,aggravated-assault,ME,1,3
162,ME0010000,2011,aggravated-assault,ME,6,8
163,ME0010000,2012,aggravated-assault,ME,2,1
164,ME0010000,2013,aggravated-assault,ME,7,2
165,ME0010000,2014,aggravated-assault,ME,8,6
166,ME0010000,2015,aggravated-assault,ME,7,9
167,ME0010000,2016,aggravated-assault,ME,3,7
168,ME0010100,2009,aggravated-assault,ME,7,13
169,ME0010100,2010,aggravated-assault,ME,10,13
170,ME0010100,2011,aggravated-assault,ME,8,13
171,ME0010100,2012,aggravated-assault,ME,5,12
172,ME0010100,2013,aggravated-assault,ME,10,12
173,ME0010100,2014,aggravated-assault,ME,15,15
174,ME0010100,2015,aggravated-assault,ME,8,12
175,ME0010100,2016,aggravated-assault,ME,15,22
176,ME0010200,2009,aggravated-assault,ME,28,34
177,ME0010200,2010,aggravated-assault,ME,26,33
178,ME0010200,2011,aggravated-assault,ME,23,32
179,ME0010200,2012,aggravated-assault,ME,18,22
180,MT0010000,2009,aggravated-assault,MT,6,7
181,MT0010000,2010,aggravated-assault,MT,8,12
182,MT0010000,2011,aggravated-assault,MT,4,7
183,MT0010000,2012,aggravated-assault,MT,2,2
184,MT0010000,2013,aggravated-assault,MT,0,3
185,MT0010000,2014,aggravated-assault,MT,1,3
186,MT0010000,2015,aggravated-assault,MT,5,6
187,MT0010000,2016,aggravated-assault,MT,1,3
188,MT0010100,2009,aggravated-assault,MT,4,7
189,MT0010100,2010,aggravated-assault,MT,12,11
190,MT0010100,2011,aggravated-assault,MT,6,7
191,MT0010100,2012,aggravated-assault,MT,5,4
192,MT0010100,2013,aggravated-assault,MT,5,5
193,MT0010100,2014,aggravated-assault,MT,8,8
194,MT0010100,2015,aggravated-assault,MT,5,6
195,MT0010100,2016,aggravated-assault,MT,1,2
196,MT0020000,2009,aggravated-assault,MT,15,39
197,MT0020000,2010,aggravated-assault,MT,6,27
198,MT0020000,2011,aggravated-assault,MT,5,18
199,MT0020000,2012,aggravated-assault,MT,3,21
200,HI0010000,2009,burglary,HI,0,1415
201,HI0010000,2010,burglary,HI,0,1141
202,HI0010000,2011,burglary,HI,0,946
203,HI0010000,2012,burglary,HI,134,1184
204,HI0010000,2013,burglary,HI,116,1138
205,HI0010000,2014,burglary,HI,138,1198
206,HI0010000,2015,burglary,HI,152,1061
207,HI0010000,2016,burglary,HI,128,823
208,HI0020000,2009,burglary,HI,0,5999
209,HI0020000,2010,burglary,HI,0,5760
210,HI0020000,2011,burglary,HI,134,5373
211,HI0020000,2012,burglary,HI,319,4713
212,HI0020000,2013,burglary,HI,105,2405
213,HI0020000,2014,burglary,HI,73,1526
214,HI0020000,2015,burglary,HI,258,4284
215,HI0020000,2016,burglary,HI,207,3724
216,HI0040000,2009,burglary,HI,88,810
217,HI0040000,2010,burglary,HI,65,714
218,HI0040000,2011,burglary,HI,76,787
219,HI0040000,2012,burglary,HI,95,689
220,ID0010000,2009,burglary,ID,70,287
221,ID0010000,2010,burglary,ID,82,247
222,ID0010000,2011,burglary,ID,55,176
223,ID0010000,2012,burglary,ID,81,252
224,ID0010000,2013,burglary,ID,79,245
225,ID0010000,2014,burglary,ID,61,191
226,ID0010000,2015,burglary,ID,52,210
227,ID0010000,2016,burglary,ID,37,154
228,ID0010100,2009,burglary,ID,82,1060
229,ID0010100,2010,burglary,ID,93,892
230,ID0010100,2011,burglary,ID,76,823
231,ID0010100,2012,burglary,ID,68,918
232,ID0010100,2013,burglary,ID,110,825
233,ID0010100,2014,burglary,ID,61,693
234,ID0010100,2015,burglary,ID,68,671
235,ID0010100,2016,burglary,ID,49,732
236,ID0010200,2009,burglary,ID,32,115
237,ID0010200,2010,burglary,ID,13,75
238,ID0010200,2011,burglary,ID,12,67
239,ID0010200,2012,burglary,ID,60,89
240,IL0010000,2009,burglary,IL,0,0
241,IL0010000,2010,burglary,IL,0,63
242,IL0010000,2011,burglary,IL,0,63
243,IL0010000,2012,burglary,IL,0,63
244,IL0010000,2013,burglary,IL,0,66
245,IL0010000,2014,burglary,IL,0,71
246,IL0010000,2015,burglary,IL,0,43
247,IL0010000,2016,burglary,IL,0,55
248,IL0010100,2009,burglary,IL,0,0
249,IL0010100,2010,burglary,IL,0,0
250,IL0010100,2011,burglary,IL,0,0
251,IL0010100,2012,burglary,IL,0,0
252,IL0010100,2013,burglary,IL,0,1
253,IL0010100,2014,burglary,IL,0,1
254,IL0010100,2015,burglary,IL,0,0
255,IL0010100,2016,burglary,IL,0,0
256,IL0010300,2009,burglary,IL,0,234
257,IL0010300,2010,burglary,IL,0,263
258,IL0010300,2011,burglary,IL,0,209
259,IL0010300,2012,burglary,IL,0,224
260,IN0010000,2009,burglary,IN,0,0
261,IN0010000,2010,burglary,IN,0,0
262,IN0010000,2011,burglary,IN,0,0
263,IN0010000,2012,burglary,IN,0,0
264,IN0010000,2013,burglary,IN,0,0
265,IN0010000,2014,burglary,IN,0,0
266,IN0010000,2015,burglary,IN,0,0
267,IN0010000,2016,burglary,IN,0,0
268,IN0010100,2009,burglary,IN,0,11
269,IN0010100,2010,burglary,IN,0,7
270,IN0010100,2011,burglary,IN,0,11
271,IN0010100,2012,burglary,IN,0,12
272,IN0010100,2013,burglary,IN,0,5
273,IN0010100,2014,burglary,IN,0,4
274,IN0010100,2015,burglary,IN,0,7
275,IN0010100,2016,burglary,IN,0,3
276,IN0010200,2009,burglary,IN,0,8
277,IN0010200,2010,burglary,IN,2,18
278,IN0010200,2011,burglary,IN,0,8
279,IN0010200,2012,burglary,IN,1,14
280,IA0010000,2009,burglary,IA,1,21
281,IA0010000,2010,burglary,IA,0,19
282,IA0010000,2011,burglary,IA,0,14
283,IA0010000,2012,burglary,IA,0,28
284,IA0010000,2013,burglary,IA,0,17
285,IA0010000,2014,burglary,IA,1,19
286,IA0010000,2015,burglary,IA,1,23
287,IA0010000,2016,burglary,IA,0,18
288,IA0020000,2009,burglary,IA,1,20
289,IA0020000,2010,burglary,IA,5,25
290,IA0020000,2011,burglary,IA,0,11
291,IA0020000,2012,burglary,IA,0,11
292,IA0020000,2013,burglary,IA,2,13
293,IA0020000,2014,burglary,IA,1,10
294,IA0020000,2015,burglary,IA,2,8
295,IA0020000,2016,burglary,IA,2,7
296,IA0030000,2009,burglary,IA,0,0
297,IA0030000,2010,burglary,IA,0,0
298,IA0030000,2011,burglary,IA,0,0
299,IA0030000,2012,burglary,IA,0,0
300,KS0010000,2009,burglary,KS,4,18
301,KS0010000,2010,burglary,KS,4,31
302,KS0010000,2011,burglary,KS,4,28
303,KS0010000,2012,burglary,KS,1,17
304,KS0010000,2013,burglary,KS,1,23
305,KS0010000,2014,burglary,KS,3,34
306,KS0010000,2015,burglary,KS,10,58
307,KS0010000,2016,burglary,KS,1,20
308,KS0010100,2009,burglary,KS,0,0
309,KS0010100,2010,burglary,KS,0,4
310,KS0010100,2011,burglary,KS,0,1
311,KS0010100,2012,burglary,KS,0,3
312,KS0010100,2013,burglary,KS,0,3
313,KS0010100,2014,burglary,KS,1,1
314,KS0010100,2015,burglary,KS,2,9
315,KS0010100,2016,burglary,KS,0,0
316,KS0010200,2009,burglary,KS,9,42
317,KS0010200,2010,burglary,KS,7,42
318,KS0010200,2011,burglary,KS,6,46
319,KS0010200,2012,burglary,KS,3,41
320,KY0010000,2009,burglary,KY,2,15
321,KY0010000,2010,burglary,KY,0,18
322,KY0010000,2011,burglary,KY,0,8
323,KY0010000,2012,burglary,KY,0,14
324,KY0010000,2013,burglary,KY,2,27
325,KY0010000,2014,burglary,KY,1,30
326,KY0010000,2015,burglary,KY,3,20
327,KY0010000,2016,burglary,KY,6,11
328,KY0010100,2009,burglary,KY,0,3
329,KY0010100,2010,burglary,KY,2,13
330,KY0010100,2011,burglary,KY,2,13
331,KY0010100,2012,burglary,KY,2,22
332,KY0010100,2013,burglary,KY,1,22
333,KY0010100,2014,burglary,KY,1,20
334,KY0010100,2015,burglary,KY,2,18
335,KY0010100,2016,burglary,KY,0,8
336,KY0010300,2009,burglary,KY,0,0
337,KY0010300,2010,burglary,KY,0,0
338,KY0010300,2011,burglary,KY,0,0
339,KY0010300,2012,burglary,KY,0,0
340,LA0010000,2009,burglary,LA,18,78
341,LA0010000,2010,burglary,LA,0,0
342,LA0010000,2011,burglary,LA,54,182
343,LA0010000,2012,burglary,LA,0,0
344,LA0010000,2013,burglary,LA,3,165
345,LA0010000,2014,burglary,LA,17,154
346,LA0010000,2015,burglary,LA,13,217
347,LA0010000,2016,burglary,LA,30,373
348,LA0010100,2009,burglary,LA,24,173
349,LA0010100,2010,burglary,LA,0,129
350,LA0010100,2011,burglary,LA,15,170
351,LA0010100,2012,burglary,LA,11,92
352,LA0010100,2013,burglary,LA,14,86
353,LA0010100,2014,burglary,LA,22,154
354,LA0010100,2015,burglary,LA,18,116
355,LA0010100,2016,burglary,LA,36,178
356,LA0010200,2009,burglary,LA,4,20
357,LA0010200,2010,burglary,LA,0,0
358,LA0010200,2011,burglary,LA,25,59
359,LA0010200,2012,burglary,LA,6,21
360,ME0010000,2009,burglary,ME,29,51
361,ME0010000,2010,burglary,ME,13,52
362,ME0010000,2011,burglary,ME,26,97
363,ME0010000,2012,burglary,ME,30,106
364,ME0010000,2013,burglary,ME,19,84
365,ME0010000,2014,burglary,ME,21,70
366,ME0010000,2015,burglary,ME,12,38
367,ME0010000,2016,burglary,ME,15,38
368,ME0010100,2009,burglary,ME,21,134
369,ME0010100,2010,burglary,ME,24,134
370,ME0010100,2011,burglary,ME,31,201
371,ME0010100,2012,burglary,ME,19,179
372,ME0010100,2013,burglary,ME,25,197
373,ME0010100,2014,burglary,ME,17,113
374,ME0010100,2015,burglary,ME,18,88
375,ME0010100,2016,burglary,ME,21,67
376,ME0010200,2009,burglary,ME,105,214
377,ME0010200,2010,burglary,ME,105,180
378,ME0010200,2011,burglary,ME,88,387
379,ME0010200,2012,burglary,ME,67,327
380,MT0010000,2009,burglary,MT,0,7
381,MT0010000,2010,burglary,MT,9,25
382,MT0010000,2011,burglary,MT,5,16
383,MT0010000,2012,burglary,MT,2,7
384,MT0010000,2013,burglary,MT,4,8
385,MT0010000,2014,burglary,MT,3,6
386,MT0010000,2015,burglary,MT,1,4
387,MT0010000,2016,burglary,MT,1,3
388,MT0010100,2009,burglary,MT,5,9
389,MT0010100,2010,burglary,MT,0,4
390,MT0010100,2011,burglary,MT,5,11
391,MT0010100,2012,burglary,MT,1,5
392,MT0010100,2013,burglary,MT,0,0
393,MT0010100,2014,burglary,MT,1,1
394,MT0010100,2015,burglary,MT,0,2
395,MT0010100,2016,burglary,MT,5,6
396,MT0020000,2009,burglary,MT,0,5
397,MT0020000,2010,burglary,MT,0,7
398,MT0020000,2011,burglary,MT,0,8
399,MT0020000,2012,burglary,MT,0,4
400,HI0010000,2009,larceny,HI,0,3855
401,HI0010000,2010,larceny,HI,0,3627
402,HI0010000,2011,larceny,HI,0,3360
403,HI0010000,2012,larceny,HI,976,3751
404,HI0010000,2013,larceny,HI,924,3727
405,HI0010000,2014,larceny,HI,1140,4795
406,HI0010000,2015,larceny,HI,1017,4725
407,HI0010000,2016,larceny,HI,871,3580
408,HI0020000,2009,larceny,HI,0,23647
409,HI0020000,2010,larceny,HI,0,22007
410,HI0020000,2011,larceny,HI,1758,21987
411,HI0020000,2012,larceny,HI,3630,21978
412,HI0020000,2013,larceny,HI,1677,11568
413,HI0020000,2014,larceny,HI,1118,7588
414,HI0020000,2015,larceny,HI,3139,22930
415,HI0020000,2016,larceny,HI,2434,22277
416,HI0040000,2009,larceny,HI,339,1758
417,HI0040000,2010,larceny,HI,327,1652
418,HI0040000,2011,larceny,HI,354,1690
419,HI0040000,2012,larceny,HI,471,1753
420,ID0010000,2009,larceny,ID,194,619
421,ID0010000,2010,larceny,ID,315,697
422,ID0010000,2011,larceny,ID,209,615
423,ID0010000,2012,larceny,ID,224,760
424,ID0010000,2013,larceny,ID,192,584
425,ID0010000,2014,larceny,ID,183,620
426,ID0010000,2015,larceny,ID,160,487
427,ID0010000,2016,larceny,ID,154,502
428,ID0010100,2009,larceny,ID,1044,4623
429,ID0010100,2010,larceny,ID,1002,4688
430,ID0010100,2011,larceny,ID,1052,4438
431,ID0010100,2012,larceny,ID,934,4298
432,ID0010100,2013,larceny,ID,700,3712
433,ID0010100,2014,larceny,ID,752,3628
434,ID0010100,2015,larceny,ID,792,4044
435,ID0010100,2016,larceny,ID,887,4066
436,ID0010200,2009,larceny,ID,107,261
437,ID0010200,2010,larceny,ID,123,268
438,ID0010200,2011,larceny,ID,149,340
439,ID0010200,2012,larceny,ID,147,372
440,IL0010000,2009,larceny,IL,0,0
441,IL0010000,2010,larceny,IL,0,151
442,IL0010000,2011,larceny,IL,0,200
443,IL0010000,2012,larceny,IL,0,195
444,IL0010000,2013,larceny,IL,0,165
445,IL0010000,2014,larceny,IL,0,107
446,IL0010000,2015,larceny,IL,0,95
447,IL0010000,2016,larceny,IL,0,108
448,IL0010100,2009,larceny,IL,0,0
449,IL0010100,2010,larceny,IL,0,0
450,IL0010100,2011,larceny,IL,0,0
451,IL0010100,2012,larceny,IL,0,0
452,IL0010100,2013,larceny,IL,0,0
453,IL0010100,2014,larceny,IL,0,1
454,IL0010100,2015,larceny,IL,0,6
455,IL0010100,2016,larceny,IL,0,1
456,IL0010300,2009,larceny,IL,0,1183
457,IL0010300,2010,larceny,IL,0,1039
458,IL0010300,2011,larceny,IL,0,1041
459,IL0010300,2012,larceny,IL,0,1054
460,IN0010000,2009,larceny,IN,0,0
461,IN0010000,2010,larceny,IN,0,0
462,IN0010000,2011,larceny,IN,0,0
463,IN0010000,2012,larceny,IN,0,0
464,IN0010000,2013,larceny,IN,0,0
465,IN0010000,2014,larceny,IN,0,0
466,IN0010000,2015,larceny,IN,0,0
467,IN0010000,2016,larceny,IN,0,0
468,IN0010100,2009,larceny,IN,2,45
469,IN0010100,2010,larceny,IN,0,22
470,IN0010100,2011,larceny,IN,0,54
471,IN0010100,2012,larceny,IN,1,44
472,IN0010100,2013,larceny,IN,3,23
473,IN0010100,2014,larceny,IN,1,24
474,IN0010100,2015,larceny,IN,1,8
475,IN0010100,2016,larceny,IN,0,11
476,IN0010200,2009,larceny,IN,10,52
477,IN0010200,2010,larceny,IN,9,46
478,IN0010200,2011,larceny,IN,7,36
479,IN0010200,2012,larceny,IN,2,49
480,IA0010000,2009,larceny,IA,0,29
481,IA0010000,2010,larceny,IA,1,34
482,IA0010000,2011,larceny,IA,0,37
483,IA0010000,2012,larceny,IA,0,39
484,IA0010000,2013,larceny,IA,0,28
485,IA0010000,2014,larceny,IA,0,31
486,IA0010000,2015,larceny,IA,2,26
487,IA0010000,2016,larceny,IA,3,19
488,IA0020000,2009,larceny,IA,1,39
489,IA0020000,2010,larceny,IA,3,31
490,IA0020000,2011,larceny,IA,0,27
491,IA0020000,2012,larceny,IA,5,36
492,IA0020000,2013,larceny,IA,0,6
493,IA0020000,2014,larceny,IA,3,24
494,IA0020000,2015,larceny,IA,2,19
495,IA0020000,2016,larceny,IA,4,24
496,IA0030000,2009,larceny,IA,0,0
497,IA0030000,2010,larceny,IA,0,0
498,IA0030000,2011,larceny,IA,0,0
499,IA0030000,2012,larceny,IA,0,17
500,KS0010000,2009,larceny,KS,1,44
501,KS0010000,2010,larceny,KS,3,43
502,KS0010000,2011,larceny,KS,7,55
503,KS0010000,2012,larceny,KS,5,57
504,KS0010000,2013,larceny,KS,2,48
505,KS0010000,2014,larceny,KS,4,35
506,KS0010000,2015,larceny,KS,1,40
507,KS0010000,2016,larceny,KS,2,22
508,KS0010100,2009,larceny,KS,0,0
509,KS0010100,2010,larceny,KS,3,16
510,KS0010100,2011,larceny,KS,2,10
511,KS0010100,2012,larceny,KS,0,14
512,KS0010100,2013,larceny,KS,1,5
513,KS0010100,2014,larceny,KS,2,3
514,KS0010100,2015,larceny,KS,2,12
515,KS0010100,2016,larceny,KS,0,0
516,KS0010200,2009,larceny,KS,58,187
517,KS0010200,2010,larceny,KS,25,177
518,KS0010200,2011,larceny,KS,43,239
519,KS0010200,2012,larceny,KS,50,252
520,KY0010000,2009,larceny,KY,1,7
521,KY0010000,2010,larceny,KY,0,14
522,KY0010000,2011,larceny,KY,1,12
523,KY0010000,2012,larceny,KY,1,14
524,KY0010000,2013,larceny,KY,2,12
525,KY0010000,2014,larceny,KY,1,16
526,KY0010000,2015,larceny,KY,0,20
527,KY0010000,2016,larceny,KY,1,8
528,KY0010100,2009,larceny,KY,0,6
529,KY0010100,2010,larceny,KY,2,15
530,KY0010100,2011,larceny,KY,6,25
531,KY0010100,2012,larceny,KY,12,25
532,KY0010100,2013,larceny,KY,7,40
533,KY0010100,2014,larceny,KY,5,29
534,KY0010100,2015,larceny,KY,1,25
535,KY0010100,2016,larceny,KY,0,5
536,KY0010300,2009,larceny,KY,0,0
537,KY0010300,2010,larceny,KY,0,0
538,KY0010300,2011,larceny,KY,0,0
539,KY0010300,2012,larceny,KY,0,0
540,LA0010000,2009,larceny,LA,87,424
541,LA0010000,2010,larceny,LA,0,0
542,LA0010000,2011,larceny,LA,82,438
543,LA0010000,2012,larceny,LA,0,0
544,LA0010000,2013,larceny,LA,10,66
545,LA0010000,2014,larceny,LA,24,242
546,LA0010000,2015,larceny,LA,29,379
547,LA0010000,2016,larceny,LA,28,399
548,LA0010100,2009,larceny,LA,170,395
549,LA0010100,2010,larceny,LA,0,382
550,LA0010100,2011,larceny,LA,76,330
551,LA0010100,2012,larceny,LA,64,156
552,LA0010100,2013,larceny,LA,131,222
553,LA0010100,2014,larceny,LA,113,286
554,LA0010100,2015,larceny,LA,53,178
555,LA0010100,2016,larceny,LA,54,162
556,LA0010200,2009,larceny,LA,28,88
557,LA0010200,2010,larceny,LA,0,0
558,LA0010200,2011,larceny,LA,68,124
559,LA0010200,2012,larceny,LA,29,84
560,ME0010000,2009,larceny,ME,37,144
561,ME0010000,2010,larceny,ME,42,153
562,ME0010000,2011,larceny,ME,38,139
563,ME0010000,2012,larceny,ME,26,129
564,ME0010000,2013,larceny,ME,33,137
565,ME0010000,2014,larceny,ME,23,101
566,ME0010000,2015,larceny,ME,25,96
567,ME0010000,2016,larceny,ME,27,80
568,ME0010100,2009,larceny,ME,301,699
569,ME0010100,2010,larceny,ME,315,743
570,ME0010100,2011,larceny,ME,415,876
571,ME0010100,2012,larceny,ME,495,919
572,ME0010100,2013,larceny,ME,446,858
573,ME0010100,2014,larceny,ME,432,756
574,ME0010100,2015,larceny,ME,356,621
575,ME0010100,2016,larceny,ME,326,649
576,ME0010200,2009,larceny,ME,206,869
577,ME0010200,2010,larceny,ME,194,862
578,ME0010200,2011,larceny,ME,222,944
579,ME0010200,2012,larceny,ME,212,1019
580,MT0010000,2009,larceny,MT,5,45
581,MT0010000,2010,larceny,MT,3,28
582,MT0010000,2011,larceny,MT,7,44
583,MT0010000,2012,larceny,MT,3,23
584,MT0010000,2013,larceny,MT,2,23
585,MT0010000,2014,larceny,MT,3,13
586,MT0010000,2015,larceny,MT,1,13
587,MT0010000,2016,larceny,MT,2,7
588,MT0010100,2009,larceny,MT,25,84
589,MT0010100,2010,larceny,MT,24,39
590,MT0010100,2011,larceny,MT,23,40
591,MT0010100,2012,larceny,MT,13,34
592,MT0010100,2013,larceny,MT,14,27
593,MT0010100,2014,larceny,MT,18,32
