,ori,data_year,offense,state_abbr,cleared,actual
201,AL0010000,2010,burglary,AL,33,2345
202,AL0010000,2011,burglary,AL,190,2348
203,AL0010000,2012,burglary,AL,200,2035
204,AL0010000,2013,burglary,AL,186,1908
205,AL0010000,2014,burglary,AL,162,1752
206,AL0010000,2015,burglary,AL,135,1903
207,AL0010000,2016,burglary,AL,143,1589
208,AL0010100,2009,burglary,AL,122,1170
209,AL0010100,2010,burglary,AL,33,273
210,AL0010100,2011,burglary,AL,60,981
211,AL0010100,2012,burglary,AL,51,873
212,AL0010100,2013,burglary,AL,19,725
213,AL0010100,2014,burglary,AL,9,432
214,AL0010100,2015,burglary,AL,6,567
215,AL0010100,2016,burglary,AL,5,573
216,AL0010200,2009,burglary,AL,0,5019
217,AL0010200,2010,burglary,AL,0,2608
218,AL0010200,2011,burglary,AL,0,5806
219,AL0010200,2012,burglary,AL,0,4704
220,AK0015600,2009,burglary,AK,3,49
221,AK0015600,2010,burglary,AK,3,32
222,AK0015600,2011,burglary,AK,2,59
223,AK0015600,2012,burglary,AK,0,61
224,AK0015600,2013,burglary,AK,9,64
225,AK0015600,2014,burglary,AK,4,44
226,AK0015600,2015,burglary,AK,3,49
227,AK0015600,2016,burglary,AK,3,40
228,AKAST0100,2014,burglary,AK,186,1097
229,AKAST0100,2015,burglary,AK,113,1047
230,AKAST0100,2016,burglary,AK,154,1138
231,AK0010100,2009,burglary,AK,179,1613
232,AK0010100,2010,burglary,AK,149,1223
233,AK0010100,2011,burglary,AK,141,1080
234,AK0010100,2012,burglary,AK,147,1158
235,AK0010100,2013,burglary,AK,140,1318
236,AK0010100,2014,burglary,AK,133,1375
237,AK0010100,2015,burglary,AK,168,1685
238,AK0010100,2016,burglary,AK,209,2008
239,AK0010200,2009,burglary,AK,14,191
240,AZ0010000,2009,burglary,AZ,22,109
241,AZ0010000,2010,burglary,AZ,14,110
242,AZ0010000,2011,burglary,AZ,12,95
243,AZ0010000,2012,burglary,AZ,19,99
244,AZ0010000,2013,burglary,AZ,30,96
245,AZ0010000,2014,burglary,AZ,21,112
246,AZ0010000,2015,burglary,AZ,26,63
247,AZ0010000,2016,burglary,AZ,20,54
248,AZ0010100,2009,burglary,AZ,8,19
249,AZ0010100,2010,burglary,AZ,15,39
250,AZ0010100,2011,burglary,AZ,35,55
251,AZ0010100,2012,burglary,AZ,16,37
252,AZ0010100,2013,burglary,AZ,15,25
253,AZ0010100,2014,burglary,AZ,12,28
254,AZ0010100,2015,burglary,AZ,7,20
255,AZ0010100,2016,burglary,AZ,6,17
256,AZ0010300,2009,burglary,AZ,0,0
257,AZ0010300,2010,burglary,AZ,2,6
258,AZ0010300,2011,burglary,AZ,0,0
259,AZ0010300,2012,burglary,AZ,0,0
260,ARASP0000,2009,burglary,AR,0,0
261,ARASP0000,2010,burglary,AR,0,0
262,ARASP0000,2011,burglary,AR,0,0
263,ARASP0000,2012,burglary,AR,0,0
264,ARASP0000,2013,burglary,AR,0,0
265,ARASP0000,2014,burglary,AR,0,0
266,ARASP0000,2015,burglary,AR,0,0
267,ARASP0000,2016,burglary,AR,0,0
268,AR0010000,2009,burglary,AR,2,35
269,AR0010000,2010,burglary,AR,0,35
270,AR0010000,2011,burglary,AR,0,33
271,AR0010000,2012,burglary,AR,0,21
272,AR0010000,2013,burglary,AR,0,33
273,AR0010000,2014,burglary,AR,2,23
274,AR0010000,2015,burglary,AR,0,34
275,AR0010000,2016,burglary,AR,2,42
276,AR0010100,2009,burglary,AR,4,56
277,AR0010100,2010,burglary,AR,0,57
278,AR0010100,2011,burglary,AR,1,42
279,AR0010100,2012,burglary,AR,1,32
280,CA0010000,2009,burglary,CA,61,553
281,CA0010000,2010,burglary,CA,91,622
282,CA0010000,2011,burglary,CA,50,650
283,CA0010000,2012,burglary,CA,63,730
284,CA0010000,2013,burglary,CA,64,659
285,CA0010000,2014,burglary,CA,53,540
286,CA0010000,2015,burglary,CA,40,463
287,CA0010000,2016,burglary,CA,50,490
288,CA0010100,2009,burglary,CA,34,325
289,CA0010100,2010,burglary,CA,44,389
290,CA0010100,2011,burglary,CA,34,315
291,CA0010100,2012,burglary,CA,42,296
292,CA0010100,2013,burglary,CA,41,287
293,CA0010100,2014,burglary,CA,39,236
294,CA0010100,2015,burglary,CA,19,228
295,CA0010100,2016,burglary,CA,26,226
296,CA0010200,2009,burglary,CA,5,112
297,CA0010200,2010,burglary,CA,5,95
298,CA0010200,2011,burglary,CA,8,85
299,CA0010200,2012,burglary,CA,4,116
300,CO0010000,2009,burglary,CO,56,675
301,CO0010000,2010,burglary,CO,67,600
302,CO0010000,2011,burglary,CO,58,623
303,CO0010000,2012,burglary,CO,48,523
304,CO0010000,2013,burglary,CO,51,524
305,CO0010000,2014,burglary,CO,65,442
306,CO0010000,2015,burglary,CO,50,467
307,CO0010000,2016,burglary,CO,54,436
308,CO0010100,2009,burglary,CO,186,2051
309,CO0010100,2010,burglary,CO,160,2291
310,CO0010100,2011,burglary,CO,139,2152
311,CO0010100,2012,burglary,CO,156,1793
312,CO0010100,2013,burglary,CO,165,1977
313,CO0010100,2014,burglary,CO,208,1813
314,CO0010100,2015,burglary,CO,140,1685
315,CO0010100,2016,burglary,CO,115,1697
316,CO0010200,2009,burglary,CO,19,171
317,CO0010200,2010,burglary,CO,16,163
318,CO0010200,2011,burglary,CO,17,150
319,CO0010200,2012,burglary,CO,19,126
320,CT0000200,2009,burglary,CT,7,36
321,CT0000200,2010,burglary,CT,4,36
322,CT0000200,2011,burglary,CT,6,49
323,CT0000200,2012,burglary,CT,14,82
324,CT0000200,2013,burglary,CT,16,59
325,CT0000200,2014,burglary,CT,3,62
326,CT0000200,2015,burglary,CT,7,47
327,CT0000200,2016,burglary,CT,12,46
328,CT0000400,2009,burglary,CT,3,28
329,CT0000400,2010,burglary,CT,4,38
330,CT0000400,2011,burglary,CT,5,29
331,CT0000400,2012,burglary,CT,2,25
332,CT0000400,2013,burglary,CT,1,20
333,CT0000400,2014,burglary,CT,5,20
334,CT0000400,2015,burglary,CT,1,14
335,CT0000400,2016,burglary,CT,0,4
336,CT0000700,2009,burglary,CT,7,62
337,CT0000700,2010,burglary,CT,12,68
338,CT0000700,2011,burglary,CT,10,80
339,CT0000700,2012,burglary,CT,9,55
340,DE0010100,2009,burglary,DE,73,158
341,DE0010100,2010,burglary,DE,100,151
342,DE0010100,2011,burglary,DE,80,134
343,DE0010100,2012,burglary,DE,76,116
344,DE0010100,2013,burglary,DE,51,88
345,DE0010100,2014,burglary,DE,36,73
346,DE0010100,2015,burglary,DE,61,84
347,DE0010100,2016,burglary,DE,65,100
348,DE0010200,2009,burglary,DE,49,101
349,DE0010200,2010,burglary,DE,11,40
350,DE0010200,2011,burglary,DE,12,47
351,DE0010200,2012,burglary,DE,14,59
352,DE0010200,2013,burglary,DE,13,32
353,DE0010200,2014,burglary,DE,7,22
354,DE0010200,2015,burglary,DE,6,24
355,DE0010200,2016,burglary,DE,4,19
356,DE0010300,2009,burglary,DE,14,67
357,DE0010300,2010,burglary,DE,33,66
358,DE0010300,2011,burglary,DE,19,61
359,DE0010300,2012,burglary,DE,22,63
360,FL0010000,2009,burglary,FL,92,1220
361,FL0010000,2010,burglary,FL,103,937
362,FL0010000,2011,burglary,FL,114,794
363,FL0010000,2012,burglary,FL,92,740
364,FL0010000,2013,burglary,FL,72,626
365,FL0010000,2014,burglary,FL,62,634
366,FL0010000,2015,burglary,FL,65,570
367,FL0010000,2016,burglary,FL,70,545
368,FL0010100,2009,burglary,FL,258,1487
369,FL0010100,2010,burglary,FL,260,1213
370,FL0010100,2011,burglary,FL,222,1063
371,FL0010100,2012,burglary,FL,211,1009
372,FL0010100,2013,burglary,FL,206,742
373,FL0010100,2014,burglary,FL,175,594
374,FL0010100,2015,burglary,FL,180,543
375,FL0010100,2016,burglary,FL,147,590
376,FL0010400,2009,burglary,FL,5,27
377,FL0010400,2010,burglary,FL,9,37
378,FL0010400,2011,burglary,FL,7,53
379,FL0010400,2012,burglary,FL,4,44
380,GA0010000,2009,burglary,GA,0,8
381,GA0010000,2010,burglary,GA,0,0
382,GA0010000,2011,burglary,GA,13,74
383,GA0010000,2012,burglary,GA,8,70
384,GA0010000,2013,burglary,GA,7,30
385,GA0010000,2014,burglary,GA,0,0
386,GA0010000,2015,burglary,GA,0,0
387,GA0010000,2016,burglary,GA,21,75
388,GA0010100,2009,burglary,GA,16,58
389,GA0010100,2010,burglary,GA,0,62
390,GA0010100,2011,burglary,GA,26,74
391,GA0010100,2012,burglary,GA,18,77
392,GA0010100,2013,burglary,GA,24,84
393,GA0010100,2014,burglary,GA,13,45
394,GA0010100,2015,burglary,GA,9,70
395,GA0010100,2016,burglary,GA,11,88
396,GA0010400,2014,burglary,GA,0,0
397,GA0010400,2015,burglary,GA,0,0
398,GA0010400,2016,burglary,GA,0,0
399,GA0020000,2009,burglary,GA,0,0
400,AL0010000,2009,larceny,AL,122,3260
401,AL0010000,2010,larceny,AL,62,3073
402,AL0010000,2011,larceny,AL,265,1678
403,AL0010000,2012,larceny,AL,277,1550
404,AL0010000,2013,larceny,AL,221,1664
405,AL0010000,2014,larceny,AL,260,1532
406,AL0010000,2015,larceny,AL,129,1392
407,AL0010000,2016,larceny,AL,82,919
408,AL0010100,2009,larceny,AL,429,2416
409,AL0010100,2010,larceny,AL,271,1753
410,AL0010100,2011,larceny,AL,182,2011
411,AL0010100,2012,larceny,AL,200,2218
412,AL0010100,2013,larceny,AL,44,2265
413,AL0010100,2014,larceny,AL,40,1292
414,AL0010100,2015,larceny,AL,12,1869
415,AL0010100,2016,larceny,AL,19,1621
416,AL0010200,2009,larceny,AL,0,11546
417,AL0010200,2010,larceny,AL,0,5299
418,AL0010200,2011,larceny,AL,0,10522
419,AL0010200,2012,larceny,AL,0,9042
420,AK0015600,2009,larceny,AK,77,341
421,AK0015600,2010,larceny,AK,62,263
422,AK0015600,2011,larceny,AK,68,341
423,AK0015600,2012,larceny,AK,114,408
424,AK0015600,2013,larceny,AK,132,520
425,AK0015600,2014,larceny,AK,45,511
426,AK0015600,2015,larceny,AK,36,532
427,AK0015600,2016,larceny,AK,28,409
428,AKAST0100,2014,larceny,AK,192,1500
429,AKAST0100,2015,larceny,AK,122,1548
430,AKAST0100,2016,larceny,AK,110,1962
431,AK0010100,2009,larceny,AK,1889,7835
432,AK0010100,2010,larceny,AK,1844,8178
433,AK0010100,2011,larceny,AK,1707,7750
434,AK0010100,2012,larceny,AK,1868,8554
435,AK0010100,2013,larceny,AK,2220,9845
436,AK0010100,2014,larceny,AK,1713,9217
437,AK0010100,2015,larceny,AK,1603,8962
438,AK0010100,2016,larceny,AK,1481,10599
439,AK0010200,2009,larceny,AK,197,1113
440,AZ0010000,2009,larceny,AZ,38,75
441,AZ0010000,2010,larceny,AZ,16,51
442,AZ0010000,2011,larceny,AZ,20,74
443,AZ0010000,2012,larceny,AZ,33,99
444,AZ0010000,2013,larceny,AZ,27,101
445,AZ0010000,2014,larceny,AZ,23,90
446,AZ0010000,2015,larceny,AZ,26,60
447,AZ0010000,2016,larceny,AZ,38,51
448,AZ0010100,2009,larceny,AZ,17,57
449,AZ0010100,2010,larceny,AZ,47,83
450,AZ0010100,2011,larceny,AZ,63,87
451,AZ0010100,2012,larceny,AZ,43,95
452,AZ0010100,2013,larceny,AZ,44,75
453,AZ0010100,2014,larceny,AZ,35,55
454,AZ0010100,2015,larceny,AZ,19,48
455,AZ0010100,2016,larceny,AZ,24,32
456,AZ0010300,2009,larceny,AZ,0,0
457,AZ0010300,2010,larceny,AZ,3,10
458,AZ0010300,2011,larceny,AZ,0,0
459,AZ0010300,2012,larceny,AZ,0,0
460,ARASP0000,2009,larceny,AR,0,0
461,ARASP0000,2010,larceny,AR,0,0
462,ARASP0000,2011,larceny,AR,0,0
463,ARASP0000,2012,larceny,AR,0,0
464,ARASP0000,2013,larceny,AR,0,0
465,ARASP0000,2014,larceny,AR,0,0
466,ARASP0000,2015,larceny,AR,0,0
467,ARASP0000,2016,larceny,AR,0,0
468,AR0010000,2009,larceny,AR,0,35
469,AR0010000,2010,larceny,AR,2,43
470,AR0010000,2011,larceny,AR,1,59
471,AR0010000,2012,larceny,AR,1,73
472,AR0010000,2013,larceny,AR,2,88
473,AR0010000,2014,larceny,AR,5,95
474,AR0010000,2015,larceny,AR,2,112
475,AR0010000,2016,larceny,AR,0,73
476,AR0010100,2009,larceny,AR,2,79
477,AR0010100,2010,larceny,AR,5,84
478,AR0010100,2011,larceny,AR,6,75
479,AR0010100,2012,larceny,AR,8,74
480,CA0010000,2009,larceny,CA,166,1157
481,CA0010000,2010,larceny,CA,142,1041
482,CA0010000,2011,larceny,CA,124,991
483,CA0010000,2012,larceny,CA,105,1182
484,CA0010000,2013,larceny,CA,110,947
485,CA0010000,2014,larceny,CA,120,887
486,CA0010000,2015,larceny,CA,137,985
487,CA0010000,2016,larceny,CA,174,1104
488,CA0010100,2009,larceny,CA,150,1390
489,CA0010100,2010,larceny,CA,252,1360
490,CA0010100,2011,larceny,CA,183,1323
491,CA0010100,2012,larceny,CA,162,1301
492,CA0010100,2013,larceny,CA,152,1285
493,CA0010100,2014,larceny,CA,104,1154
494,CA0010100,2015,larceny,CA,119,1245
495,CA0010100,2016,larceny,CA,139,1351
496,CA0010200,2009,larceny,CA,16,381
497,CA0010200,2010,larceny,CA,22,392
498,CA0010200,2011,larceny,CA,31,338
499,CA0010200,2012,larceny,CA,31,346
500,CO0010000,2009,larceny,CO,121,1435
501,CO0010000,2010,larceny,CO,131,1464
502,CO0010000,2011,larceny,CO,133,1433
503,CO0010000,2012,larceny,CO,140,1409
504,CO0010000,2013,larceny,CO,160,1399
505,CO0010000,2014,larceny,CO,155,1405
506,CO0010000,2015,larceny,CO,168,1521
507,CO0010000,2016,larceny,CO,155,1588
508,CO0010100,2009,larceny,CO,2156,6812
509,CO0010100,2010,larceny,CO,2053,6875
510,CO0010100,2011,larceny,CO,2122,6875
511,CO0010100,2012,larceny,CO,2372,7371
512,CO0010100,2013,larceny,CO,2737,7804
513,CO0010100,2014,larceny,CO,2624,7087
514,CO0010100,2015,larceny,CO,2847,7669
515,CO0010100,2016,larceny,CO,2464,7999
516,CO0010200,2009,larceny,CO,267,906
517,CO0010200,2010,larceny,CO,283,944
518,CO0010200,2011,larceny,CO,191,882
519,CO0010200,2012,larceny,CO,197,804
520,CT0000200,2009,larceny,CT,75,280
521,CT0000200,2010,larceny,CT,46,252
522,CT0000200,2011,larceny,CT,79,283
523,CT0000200,2012,larceny,CT,85,318
524,CT0000200,2013,larceny,CT,67,284
525,CT0000200,2014,larceny,CT,63,281
526,CT0000200,2015,larceny,CT,59,267
527,CT0000200,2016,larceny,CT,41,245
528,CT0000400,2009,larceny,CT,35,138
529,CT0000400,2010,larceny,CT,31,147
530,CT0000400,2011,larceny,CT,17,149
531,CT0000400,2012,larceny,CT,35,142
532,CT0000400,2013,larceny,CT,18,117
533,CT0000400,2014,larceny,CT,46,143
534,CT0000400,2015,larceny,CT,40,130
535,CT0000400,2016,larceny,CT,12,120
536,CT0000700,2009,larceny,CT,51,232
537,CT0000700,2010,larceny,CT,47,263
538,CT0000700,2011,larceny,CT,47,280
539,CT0000700,2012,larceny,CT,36,245
540,DE0010100,2009,larceny,DE,759,1669
541,DE0010100,2010,larceny,DE,770,1862
542,DE0010100,2011,larceny,DE,868,2032
543,DE0010100,2012,larceny,DE,934,2008
544,DE0010100,2013,larceny,DE,834,1919
545,DE0010100,2014,larceny,DE,737,1735
546,DE0010100,2015,larceny,DE,713,1852
547,DE0010100,2016,larceny,DE,661,1699
548,DE0010200,2009,larceny,DE,33,126
549,DE0010200,2010,larceny,DE,26,102
550,DE0010200,2011,larceny,DE,32,121
551,DE0010200,2012,larceny,DE,49,129
552,DE0010200,2013,larceny,DE,70,128
553,DE0010200,2014,larceny,DE,47,102
554,DE0010200,2015,larceny,DE,38,80
555,DE0010200,2016,larceny,DE,31,84
556,DE0010300,2009,larceny,DE,46,216
557,DE0010300,2010,larceny,DE,51,203
558,DE0010300,2011,larceny,DE,73,241
559,DE0010300,2012,larceny,DE,81,255
560,FL0010000,2009,larceny,FL,245,1891
561,FL0010000,2010,larceny,FL,273,1719
562,FL0010000,2011,larceny,FL,320,1592
563,FL0010000,2012,larceny,FL,303,1576
564,FL0010000,2013,larceny,FL,262,1336
565,FL0010000,2014,larceny,FL,255,1356
566,FL0010000,2015,larceny,FL,189,1209
567,FL0010000,2016,larceny,FL,209,1377
568,FL0010100,2009,larceny,FL,1558,4457
569,FL0010100,2010,larceny,FL,1315,3859
570,FL0010100,2011,larceny,FL,1346,4003
571,FL0010100,2012,larceny,FL,1365,3953
572,FL0010100,2013,larceny,FL,1340,4000
573,FL0010100,2014,larceny,FL,1141,3688
574,FL0010100,2015,larceny,FL,1184,3767
575,FL0010100,2016,larceny,FL,1069,3951
576,FL0010400,2009,larceny,FL,20,110
577,FL0010400,2010,larceny,FL,25,91
578,FL0010400,2011,larceny,FL,15,103
579,FL0010400,2012,larceny,FL,18,113
580,GA0010000,2009,larceny,GA,2,19
581,GA0010000,2010,larceny,GA,0,0
582,GA0010000,2011,larceny,GA,40,359
